I
1130 Generated by WorldEditor 2.0.0r4

1   1043 1 0 EDDN Albrecht Dürer Nuremberg
1302 city Nuremberg
110 1 0.25 100.0000 lib/airport/pavement/asphalt_2L.pol
111  49.49999476  011.06111429
111  49.49999476  011.06113479
111  49.50001574  011.06113432
113  49.50001574  011.06111429
110 1 0.25 50.0000 lib/airport/pavement/asphalt_5D.pol
111  49.49515717  011.07109989
111  49.49515288  011.07109846
111  49.49482290  011.07444591
113  49.49482910  011.07444686
110 1 0.25 50.0000 lib/airport/pavement/asphalt_5D.pol
111  49.49553531  011.06708247
111  49.49553149  011.06708104
111  49.49514477  011.07098259
113  49.49515145  011.07098402
110 1 0.25 98.0000 lib/airport/pavement/asphalt_5D.pol
111  49.49715991  011.07305781
111  49.49716564  011.07305924
111  49.49729725  011.07172313
113  49.49728962  011.07172217
110 1 0.25 350.0000 lib/airport/pavement/asphalt_5D.pol
111  49.49560349  011.09325074
111  49.49556535  011.09326934
111  49.49557059  011.09329652
113  49.49560874  011.09327840
110 1 0.25 90.0000 lib/airport/pavement/asphalt_5D.pol
111  49.49891518  011.05739729
111  49.49895047  011.05740969
111  49.49925946  011.05417668
113  49.49922465  011.05416857
110 2 0.25 9.0000 lib/airport/pavement/concrete_4D.pol
111  49.49518244  011.07288567
111  49.49516194  011.07308833
111  49.49529641  011.07311980
113  49.49531643  011.07291762
110 2 0.25 9.0000 lib/airport/pavement/concrete_4D.pol
111  49.49510138  011.07370584
111  49.49508135  011.07390803
111  49.49521582  011.07393950
113  49.49523537  011.07373732
110 2 0.25 9.0000 lib/airport/pavement/concrete_4D.pol
111  49.49535410  011.07117237
111  49.49533408  011.07137503
111  49.49546855  011.07140650
113  49.49548810  011.07120432
110 2 0.25 9.0000 lib/airport/pavement/concrete_4D.pol
111  49.49558061  011.07150139
111  49.49674172  011.07177558
111  49.49675984  011.07159819
111  49.49676318  011.07159867
111  49.49705024  011.06869755
113  49.49588292  011.06843195
110 2 0.25 9.0000 lib/airport/pavement/concrete_4D.pol
111  49.49571555  011.07327144
111  49.49556916  011.07323997
111  49.49554675  011.07346599
113  49.49569457  011.07349842
111  49.49564546  011.07336013
111  49.49564450  011.07336585
111  49.49563449  011.07336347
111  49.49563306  011.07337778
111  49.49564355  011.07338064
111  49.49564260  011.07338588
111  49.49561637  011.07337968
111  49.49561685  011.07337444
111  49.49562877  011.07337682
111  49.49563020  011.07336252
111  49.49561828  011.07336013
113  49.49561875  011.07335441
110 2 0.25 9.0000 lib/airport/pavement/concrete_4D.pol
111  49.49646992  011.07271782
111  49.49556964  011.07250897
111  49.49520199  011.07628271
113  49.49610180  011.07647822
111  49.49569839  011.07350700
111  49.49554198  011.07347267
111  49.49556535  011.07323186
113  49.49572175  011.07326524
111  49.49604887  011.07262627
111  49.49602550  011.07286803
111  49.49586910  011.07283322
113  49.49589246  011.07259241
111  49.49574989  011.07278840
111  49.49561160  011.07275835
111  49.49563210  011.07254330
113  49.49577039  011.07257525
111  49.49597877  011.07333772
111  49.49595827  011.07355135
111  49.49581998  011.07352130
113  49.49584049  011.07330577
110 2 0.25 9.0000 lib/airport/pavement/concrete_4D.pol
111  49.49604267  011.07263199
111  49.49589628  011.07260052
111  49.49587387  011.07282654
113  49.49602169  011.07285945
111  49.49597257  011.07272116
111  49.49597162  011.07272641
111  49.49596160  011.07272402
111  49.49596017  011.07273880
111  49.49597067  011.07274119
111  49.49596971  011.07274691
111  49.49594348  011.07274071
111  49.49594396  011.07273547
111  49.49595588  011.07273785
111  49.49595731  011.07272355
111  49.49594539  011.07272068
113  49.49594587  011.07271544
110 2 0.25 9.0000 lib/airport/pavement/concrete_4D.pol
111  49.49576467  011.07258192
111  49.49563687  011.07255331
111  49.49561828  011.07275120
113  49.49574559  011.07277886
111  49.49570554  011.07265631
111  49.49570506  011.07266155
111  49.49569457  011.07265917
111  49.49569314  011.07267395
111  49.49570363  011.07267634
111  49.49570316  011.07268206
111  49.49567693  011.07267586
111  49.49567741  011.07267014
111  49.49568933  011.07267300
111  49.49569028  011.07265869
111  49.49567884  011.07265583
113  49.49567931  011.07265059
110 2 0.25 9.0000 lib/airport/pavement/concrete_4D.pol
111  49.49522393  011.07247320
111  49.49520342  011.07267586
111  49.49533789  011.07270733
113  49.49535744  011.07250515
110 2 0.25 9.0000 lib/airport/pavement/concrete_4D.pol
111  49.49597305  011.07334440
111  49.49584525  011.07331579
111  49.49582666  011.07351415
113  49.49595397  011.07354133
111  49.49591392  011.07341926
111  49.49591344  011.07342451
111  49.49590295  011.07342212
111  49.49590152  011.07343690
111  49.49591201  011.07343929
111  49.49591154  011.07344453
111  49.49588483  011.07343833
111  49.49588579  011.07343309
111  49.49589723  011.07343547
111  49.49589866  011.07342117
111  49.49588722  011.07341878
113  49.49588769  011.07341354
110 2 0.25 98.0000 lib/airport/pavement/concrete_4D.pol
111  49.49507038  011.09020085
111  49.49478141  011.09014744
111  49.49472610  011.09089513
111  49.49483101  011.09091230
113  49.49491064  011.09062095
110 2 0.25 159.0000 lib/airport/pavement/concrete_4D.pol
111  49.49883364  011.05966945
111  49.49885843  011.05976720
111  49.49951648  011.05936904
113  49.49949216  011.05927129
110 2 0.25 159.0000 lib/airport/pavement/concrete_4D.pol
111  49.49888323  011.05986448
111  49.49890755  011.05995890
111  49.49956559  011.05956216
113  49.49954080  011.05946584
110 1 0.25 0.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49821565  011.09212348
111  49.49819038  011.09211681
111  49.49818608  011.09216020
113  49.49821183  011.09216592
110 1 0.25 0.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49289311  011.07730030
111  49.49286641  011.07650492
111  49.49283589  011.07649777
111  49.49287118  011.07729553
111  49.49277676  011.07822061
113  49.49280489  011.07821012
110 1 0.25 0.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49273098  011.07870031
111  49.49275292  011.07872082
111  49.49279440  011.07829833
111  49.49276770  011.07830930
111  49.49275530  011.07843900
111  49.49260891  011.07841087
111  49.49260462  011.07844854
111  49.49257744  011.07844234
111  49.49256981  011.07851196
111  49.49259699  011.07851721
111  49.49259413  011.07855488
113  49.49274243  011.07858110
110 1 0.25 9.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49498264  011.07087816
111  49.49496881  011.07087625
111  49.49496786  011.07089008
113  49.49498169  011.07089198
110 1 0.25 9.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49494020  011.07095207
111  49.49493830  011.07097353
111  49.49494736  011.07097543
113  49.49494926  011.07095445
110 1 0.25 9.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49498836  011.07054150
111  49.49498646  011.07056296
111  49.49499552  011.07056487
113  49.49499743  011.07054389
110 1 0.25 9.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49500935  011.07054675
111  49.49500744  011.07056773
111  49.49501650  011.07056964
113  49.49501841  011.07054913
110 1 0.25 20.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49513380  011.06937085
111  49.49513190  011.06939231
111  49.49514048  011.06939422
113  49.49514239  011.06937324
110 1 0.25 20.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49511568  011.06929837
111  49.49511378  011.06931983
111  49.49512283  011.06932174
113  49.49512474  011.06930076
110 1 0.25 45.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49382820  011.07066358
111  49.49382200  011.07073510
111  49.49459258  011.07092060
111  49.49460832  011.07084812
111  49.49453202  011.07083000
111  49.49452487  011.07089675
111  49.49450532  011.07089246
111  49.49451152  011.07082523
111  49.49440757  011.07080043
111  49.49439994  011.07086767
111  49.49437610  011.07086194
111  49.49438373  011.07079519
111  49.49420682  011.07075322
111  49.49419919  011.07082094
111  49.49417582  011.07081521
111  49.49418250  011.07074750
111  49.49400750  011.07070602
111  49.49400034  011.07077134
111  49.49397364  011.07076467
113  49.49398079  011.07069982
110 1 0.25 45.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49419013  011.06826696
111  49.49421111  011.06827173
111  49.49420539  011.06833181
111  49.49423924  011.06833991
111  49.49436894  011.06694801
111  49.49446336  011.06696803
111  49.49451104  011.06697709
111  49.49451534  011.06693370
111  49.49446813  011.06692273
111  49.49437324  011.06690271
111  49.49438897  011.06673009
113  49.49434081  011.06671912
110 1 0.25 45.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49427262  011.06684215
111  49.49422923  011.06683261
111  49.49409571  011.06817540
113  49.49414149  011.06818637
110 1 0.25 45.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49429599  011.07093776
111  49.49429074  011.07098688
111  49.49436608  011.07100309
111  49.49435607  011.07108129
111  49.49454871  011.07112612
113  49.49457494  011.07100214
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49563783  011.07031500
111  49.49563592  011.07033646
111  49.49564498  011.07033837
113  49.49564689  011.07031739
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49555629  011.07113327
111  49.49555438  011.07115473
111  49.49556344  011.07115663
113  49.49556535  011.07113565
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49517958  011.07095874
111  49.49517767  011.07098020
111  49.49518673  011.07098211
113  49.49518864  011.07096113
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49529021  011.07173362
111  49.49527638  011.07173028
111  49.49527495  011.07174411
113  49.49528878  011.07174744
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49559491  011.07179990
111  49.49558108  011.07179656
111  49.49557965  011.07181039
113  49.49559348  011.07181373
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49562543  011.07181897
111  49.49561160  011.07181563
111  49.49561017  011.07182946
113  49.49562400  011.07183280
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49562686  011.07180657
111  49.49561303  011.07180324
111  49.49561160  011.07181706
113  49.49562543  011.07182040
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49596304  011.07188954
111  49.49594921  011.07188621
111  49.49594778  011.07190003
113  49.49596160  011.07190337
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49622244  011.07195010
111  49.49620861  011.07194676
111  49.49620718  011.07196059
113  49.49622101  011.07196393
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49629063  011.07196965
111  49.49627680  011.07196632
111  49.49627537  011.07198014
113  49.49628920  011.07198348
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49662442  011.07204976
111  49.49661059  011.07204643
111  49.49660916  011.07206025
113  49.49662299  011.07206359
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49674744  011.07208076
111  49.49673362  011.07207742
111  49.49673218  011.07209125
113  49.49674601  011.07209459
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49547904  011.07297484
111  49.49546521  011.07297150
111  49.49546378  011.07298485
113  49.49547761  011.07298819
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49540894  011.07369392
111  49.49539511  011.07369106
111  49.49539368  011.07370441
113  49.49540751  011.07370775
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49533789  011.07440299
111  49.49532406  011.07439965
111  49.49532263  011.07441348
113  49.49533646  011.07441682
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49526875  011.07511826
111  49.49525492  011.07511492
111  49.49525349  011.07512827
113  49.49526732  011.07513161
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49519722  011.07584497
111  49.49518339  011.07584163
111  49.49518196  011.07585498
113  49.49519579  011.07585832
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49499504  011.07509728
111  49.49498121  011.07509394
111  49.49497978  011.07510777
113  49.49499361  011.07511110
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49490253  011.07386654
111  49.49488871  011.07386320
111  49.49488727  011.07387703
113  49.49490110  011.07388037
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49486391  011.07411355
111  49.49486200  011.07413453
111  49.49487106  011.07413643
113  49.49487297  011.07411545
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49449769  011.08193904
111  49.49448386  011.08193523
111  49.49448243  011.08194905
113  49.49449626  011.08195239
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49441377  011.08121042
111  49.49441186  011.08123188
111  49.49442092  011.08123379
113  49.49442283  011.08121233
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49408236  011.08058099
111  49.49409571  011.08058766
111  49.49409857  011.08057479
113  49.49408570  011.08056764
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49402514  011.08101301
111  49.49403897  011.08101730
111  49.49404040  011.08100347
113  49.49402657  011.08099966
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49396315  011.08108358
111  49.49397698  011.08108740
111  49.49397841  011.08107404
113  49.49396506  011.08106975
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49392023  011.08153945
111  49.49392262  011.08151799
111  49.49391356  011.08151560
113  49.49391165  011.08153706
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49436084  011.08329137
111  49.49436322  011.08326991
111  49.49435416  011.08326801
113  49.49435178  011.08328899
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49497883  011.06937467
111  49.49497692  011.06939612
111  49.49498598  011.06939803
113  49.49498789  011.06937705
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49502127  011.06897555
111  49.49501936  011.06899700
111  49.49502794  011.06899891
113  49.49502985  011.06897793
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49606270  011.06839237
111  49.49606079  011.06841335
111  49.49606985  011.06841525
113  49.49607176  011.06839475
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49592584  011.06836757
111  49.49592393  011.06838903
111  49.49593299  011.06839094
113  49.49593490  011.06836995
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49664683  011.06852445
111  49.49664492  011.06854591
111  49.49665351  011.06854782
113  49.49665541  011.06852684
110 1 0.25 90.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49571460  011.06953346
111  49.49571269  011.06955444
111  49.49572175  011.06955634
113  49.49572318  011.06953584
110 1 0.25 100.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49494116  011.06978141
111  49.49493925  011.06980287
111  49.49494831  011.06980478
113  49.49494974  011.06978380
110 1 0.25 100.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49532263  011.06754215
111  49.49532073  011.06756361
111  49.49533360  011.06756647
113  49.49533503  011.06754501
110 1 0.25 100.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49490873  011.07009232
111  49.49490683  011.07011330
111  49.49491588  011.07011521
113  49.49491779  011.07009470
110 1 0.25 100.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49529498  011.06757553
111  49.49529307  011.06759699
111  49.49530547  011.06759985
113  49.49530737  011.06757887
110 1 0.25 100.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49485628  011.07010710
111  49.49485437  011.07012856
111  49.49486343  011.07013047
113  49.49486534  011.07010948
110 1 0.25 100.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49514525  011.06775196
111  49.49514334  011.06777342
111  49.49515574  011.06777628
113  49.49515764  011.06775483
110 1 0.25 100.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49517243  011.06750305
111  49.49517052  011.06752451
111  49.49518292  011.06752737
113  49.49518483  011.06750639
110 1 0.25 100.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49520342  011.06720073
111  49.49520151  011.06722171
111  49.49521391  011.06722457
113  49.49521582  011.06720359
110 1 0.25 100.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49501888  011.07009232
111  49.49501698  011.07011330
111  49.49502604  011.07011521
113  49.49502794  011.07009470
110 1 0.25 100.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49505846  011.07013714
111  49.49505655  011.07015812
111  49.49506514  011.07016003
113  49.49506704  011.07013953
110 1 0.25 100.0000 lib/airport/pavement/asphalt_4L.pol
111  49.49503367  011.07016480
111  49.49503176  011.07018578
111  49.49504082  011.07018769
113  49.49504272  011.07016718
110 1 0.25 0.0000 lib/airport/pavement/asphalt_4L.pol
111  49.50103284  011.06343080
111  49.50100233  011.06342222
111  49.50099851  011.06347086
113  49.50102903  011.06347753
110 1 0.25 9.0000 lib/airport/pavement/asphalt_1L.pol
111  49.49478475  011.07498283
111  49.49510471  011.07505341
111  49.49512188  011.07487125
111  49.49498169  011.07483644
111  49.49499504  011.07467575
113  49.49482004  011.07460613
110 1 0.25 283.0000 lib/airport/pavement/asphalt_1L.pol
111  49.49481909  011.08595502
111  49.49481479  011.08598173
111  49.49478189  011.08597124
111  49.49476854  011.08600366
111  49.49476473  011.08602893
111  49.49472372  011.08601511
111  49.49473611  011.08593023
111  49.49470655  011.08591974
111  49.49471037  011.08589065
111  49.49466316  011.08587682
111  49.49452392  011.08682670
111  49.49460880  011.08685388
111  49.49461929  011.08678998
111  49.49463455  011.08679045
111  49.49465314  011.08666600
111  49.49461023  011.08665026
111  49.49462358  011.08657254
111  49.49469225  011.08656681
111  49.49470035  011.08651484
111  49.49477188  011.08653821
111  49.49476806  011.08656252
111  49.49484197  011.08659018
113  49.49492924  011.08599460
110 1 0.25 337.0000 lib/airport/pavement/asphalt_1L.pol
111  49.49819562  011.06534915
111  49.49822280  011.06544737
111  49.49840257  011.06532435
113  49.49837587  011.06523327
110 2 0.25 9.0000 lib/airport/pavement/concrete_6D.pol
111  49.49528496  011.07857776
111  49.49529355  011.07848907
111  49.49515335  011.07845951
111  49.49513571  011.07864738
111  49.49520199  011.07866264
111  49.49520390  011.07864309
111  49.49527590  011.07865787
111  49.49527352  011.07868601
111  49.49530642  011.07869268
113  49.49531691  011.07858444
110 2 0.25 9.0000 lib/airport/pavement/concrete_6D.pol
111  49.49449769  011.08374914
111  49.49436513  011.08371719
111  49.49433557  011.08403286
113  49.49446717  011.08406243
110 2 0.25 55.0000 lib/airport/pavement/concrete_6D.pol
111  49.49534505  011.07865835
111  49.49533217  011.07867218
111  49.49534266  011.07869364
113  49.49535506  011.07867981
110 2 0.25 99.0000 lib/airport/pavement/concrete_6D.pol
111  49.49515383  011.07879950
111  49.49512093  011.07879187
111  49.49511282  011.07886673
113  49.49514620  011.07887388
110 2 0.25 99.0000 lib/airport/pavement/concrete_6D.pol
111  49.49506466  011.07864977
111  49.49503891  011.07864452
111  49.49503510  011.07868505
113  49.49506037  011.07869030
110 2 0.25 99.0000 lib/airport/pavement/concrete_6D.pol
111  49.49510567  011.07894398
111  49.49510185  011.07898499
111  49.49516766  011.07899977
113  49.49517195  011.07896067
110 2 0.25 99.0000 lib/airport/pavement/concrete_6D.pol
111  49.49519722  011.07912137
111  49.49509041  011.07909466
111  49.49507372  011.07926013
111  49.49514048  011.07927443
111  49.49514859  011.07919385
113  49.49518864  011.07920195
110 2 0.25 99.0000 lib/airport/pavement/concrete_6D.pol
111  49.49515907  011.07986906
111  49.49515478  011.07990721
111  49.49518673  011.07991484
113  49.49519102  011.07987860
110 2 0.25 9.0000 lib/airport/pavement/concrete_5D.pol
111  49.49477855  011.08573234
111  49.49496309  011.08577668
111  49.49495594  011.08584630
111  49.49509327  011.08587778
111  49.49508755  011.08594644
111  49.49588674  011.08614004
111  49.49604601  011.08449540
111  49.49600738  011.08448587
111  49.49612421  011.08334669
111  49.49610084  011.08334192
111  49.49663205  011.07793212
111  49.49642939  011.07808328
111  49.49597019  011.08279164
111  49.49576324  011.08274634
111  49.49577516  011.08263142
111  49.49574226  011.08262331
111  49.49575084  011.08253986
111  49.49565070  011.08251507
111  49.49567073  011.08230955
111  49.49560445  011.08229286
111  49.49561446  011.08219463
111  49.49554770  011.08217889
111  49.49555724  011.08207637
111  49.49549191  011.08206064
111  49.49550193  011.08195668
111  49.49543565  011.08194095
111  49.49565976  011.07965782
111  49.49574845  011.07967927
111  49.49576181  011.07954194
111  49.49567311  011.07952096
111  49.49575370  011.07869888
111  49.49579805  011.07871033
111  49.49581235  011.07857252
111  49.49563210  011.07852579
111  49.49558442  011.07901217
111  49.49544947  011.07898261
111  49.49544327  011.07904936
111  49.49557774  011.07907893
111  49.49555724  011.07928588
111  49.49535554  011.07923819
111  49.49534981  011.07930543
111  49.49541657  011.07932164
111  49.49540990  011.07938888
111  49.49554437  011.07942082
111  49.49550431  011.07982853
111  49.49530356  011.07978370
111  49.49529688  011.07985189
111  49.49549763  011.07989624
111  49.49546426  011.08023671
111  49.49539559  011.08022288
111  49.49540083  011.08017329
111  49.49533598  011.08015850
111  49.49533074  011.08020762
111  49.49506466  011.08014801
111  49.49505798  011.08021286
111  49.49532406  011.08027438
111  49.49531977  011.08032206
111  49.49538415  011.08033541
111  49.49538844  011.08028916
111  49.49545710  011.08030537
111  49.49529641  011.08194476
111  49.49522965  011.08192712
111  49.49522107  011.08201677
111  49.49518769  011.08200961
111  49.49519436  011.08193379
111  49.49512903  011.08191806
111  49.49513619  011.08184129
111  49.49510233  011.08183318
111  49.49511044  011.08175355
111  49.49507563  011.08174544
111  49.49508183  011.08167773
111  49.49498455  011.08165246
111  49.49499361  011.08155852
111  49.49482052  011.08151894
111  49.49481575  011.08156376
111  49.49471609  011.08154231
111  49.49471180  011.08158617
111  49.49491636  011.08163291
111  49.49490206  011.08178883
111  49.49503414  011.08182031
111  49.49502699  011.08189469
111  49.49506084  011.08190280
111  49.49505369  011.08197767
111  49.49512093  011.08199292
111  49.49511425  011.08206111
111  49.49514715  011.08206922
111  49.49514000  011.08214265
111  49.49517338  011.08215076
111  49.49515907  011.08229000
111  49.49525921  011.08231384
111  49.49524252  011.08248121
111  49.49517672  011.08246643
111  49.49516718  011.08256132
111  49.49523299  011.08257754
111  49.49514859  011.08342107
111  49.49508278  011.08340534
111  49.49507277  011.08350118
111  49.49513857  011.08351597
111  49.49507229  011.08418688
111  49.49501602  011.08456979
113  49.49495069  011.08454690
110 2 0.25 99.0000 lib/airport/pavement/concrete_5D.pol
111  49.49603408  011.07802701
111  49.49639219  011.07775473
111  49.49650473  011.07658217
111  49.49610180  011.07647774
111  49.49520199  011.07628271
113  49.49505512  011.07779336
110 2 0.25 99.0000 lib/airport/pavement/concrete_1D.pol
111  49.49410143  011.07938172
111  49.49399605  011.08048943
111  49.49439565  011.08058146
113  49.49450341  011.07947375
110 2 0.25 98.0000 lib/airport/pavement/concrete_3D.pol
111  49.49338235  011.08786145
111  49.49333228  011.08784953
111  49.49320211  011.08781949
111  49.49318637  011.08797446
111  49.49312247  011.08795872
111  49.49301328  011.08907740
113  49.49325790  011.08912985
110 2 0.25 98.0000 lib/airport/pavement/concrete_3D.pol
111  49.49204910  011.08903973
111  49.49223650  011.08908599
111  49.49236620  011.08775940
111  49.49237764  011.08763876
111  49.49232042  011.08762732
113  49.49218118  011.08759728
110 2 0.25 8.0000 lib/airport/pavement/concrete_2L.pol
111  49.49338617  011.08647908
111  49.49335899  011.08675231
111  49.49348869  011.08678283
113  49.49351492  011.08650578
110 2 0.25 8.0000 lib/airport/pavement/concrete_2L.pol
111  49.49331607  011.08718242
111  49.49344673  011.08721056
111  49.49347772  011.08689632
113  49.49334850  011.08686437
110 2 0.25 8.0000 lib/airport/pavement/concrete_2L.pol
111  49.49344673  011.08832351
111  49.49352159  011.08847562
111  49.49359789  011.08820192
111  49.49365177  011.08759155
113  49.49353971  011.08735647
110 2 0.25 8.0000 lib/airport/pavement/concrete_2L.pol
111  49.49354877  011.08726301
111  49.49365892  011.08728876
111  49.49370804  011.08737316
111  49.49377909  011.08668126
113  49.49360885  011.08664359
110 2 0.25 9.0000 lib/airport/pavement/concrete_3L.pol
111  49.49378004  011.08060912
111  49.49377289  011.08068542
111  49.49405900  011.08075217
113  49.49406710  011.08067540
110 1 0.25 0.0000 lib/airport/pavement/asphalt_6L.pol
112  49.49473564  011.08043889  49.49473468  011.08043937
112  49.49473373  011.08044318  49.49473325  011.08044556
112  49.49473182  011.08045558  49.49473087  011.08046130
112  49.49473087  011.08046797  49.49473087  011.08047131
112  49.49473182  011.08047322  49.49473182  011.08047370
112  49.49473325  011.08047513  49.49473373  011.08047513
112  49.49473468  011.08047417  49.49473516  011.08047370
112  49.49473659  011.08046988  49.49473707  011.08046845
112  49.49473850  011.08045749  49.49473898  011.08045176
112  49.49473897  011.08044461  49.49473897  011.08044127
112  49.49473850  011.08043936  49.49473802  011.08043841
114  49.49473707  011.08043793  49.49473659  011.08043793
112  49.49473659  011.08044413  49.49473707  011.08044413
112  49.49473754  011.08044604  49.49473754  011.08044699
112  49.49473754  011.08045176  49.49473707  011.08045415
112  49.49473659  011.08046082  49.49473611  011.08046178
112  49.49473516  011.08046797  49.49473421  011.08046941
112  49.49473373  011.08046941  49.49473325  011.08046941
112  49.49473278  011.08046750  49.49473278  011.08046654
112  49.49473278  011.08045987  49.49473278  011.08045844
112  49.49473373  011.08045081  49.49473468  011.08044747
114  49.49473516  011.08044556  49.49473516  011.08044461
110 1 0.25 0.0000 lib/airport/pavement/asphalt_6L.pol
111  49.49690147  011.06760033
111  49.49683757  011.06826219
112  49.49703260  011.06831750  49.49706836  011.06832656
112  49.49709649  011.06820401  49.49710460  011.06814202
111  49.49710889  011.06810292
111  49.49708267  011.06809720
111  49.49711938  011.06769570
114  49.49704547  011.06762465  49.49700732  011.06761273
110 1 0.25 0.0000 lib/airport/pavement/asphalt_6L.pol
111  49.49460355  011.08082656
111  49.49460355  011.08082847
111  49.49461118  011.08082990
111  49.49461118  011.08083276
112  49.49461166  011.08083467  49.49461261  011.08083610
112  49.49461643  011.08083705  49.49461738  011.08083705
112  49.49462072  011.08083658  49.49462167  011.08083610
111  49.49462167  011.08083514
113  49.49462215  011.08083085
111  49.49461881  011.08083181
111  49.49461833  011.08083467
112  49.49461786  011.08083514  49.49461738  011.08083514
112  49.49461643  011.08083514  49.49461595  011.08083514
112  49.49461452  011.08083419  49.49461404  011.08083372
111  49.49461404  011.08083324
113  49.49461452  011.08083085
110 1 0.25 0.0000 lib/airport/pavement/asphalt_6L.pol
112  49.49462072  011.08082084  49.49461976  011.08081989
112  49.49461404  011.08081798  49.49461070  011.08081702
112  49.49460737  011.08081750  49.49460594  011.08081750
112  49.49460450  011.08081941  49.49460403  011.08082132
112  49.49460689  011.08082322  49.49460832  011.08082418
112  49.49461309  011.08082561  49.49461643  011.08082608
112  49.49462072  011.08082608  49.49462167  011.08082561
114  49.49462262  011.08082370  49.49462262  011.08082275
112  49.49461976  011.08082322  49.49461976  011.08082370
112  49.49461881  011.08082418  49.49461833  011.08082466
112  49.49461309  011.08082370  49.49461070  011.08082322
112  49.49460832  011.08082179  49.49460784  011.08082179
112  49.49460737  011.08082036  49.49460737  011.08081941
112  49.49460880  011.08081941  49.49460927  011.08081941
112  49.49461357  011.08081989  49.49461643  011.08082036
114  49.49461881  011.08082179  49.49461929  011.08082227
110 1 0.25 0.0000 lib/airport/pavement/asphalt_6L.pol
112  49.49462453  011.08080224  49.49462406  011.08080129
112  49.49462215  011.08080034  49.49462119  011.08079986
112  49.49461929  011.08079938  49.49461786  011.08079938
112  49.49461547  011.08079986  49.49461452  011.08080081
112  49.49461404  011.08080177  49.49461404  011.08080224
112  49.49461261  011.08080272  49.49461166  011.08080272
112  49.49461070  011.08080224  49.49460975  011.08080177
111  49.49460927  011.08080129
