I
1130 Generated by WorldEditor 2.2.0r2

1    130 1 0 EDAZ Schonhagen
1302 city Trebbin
111  52.20390593  013.15358065
113  52.20396328  013.15334634
110 1 0.00 301.0000 Taxiway_B
111  52.20358041  013.15310909
112  52.20358041  013.15310909  52.20358902  013.15319919 102
112  52.20358233  013.15328849  52.20355834  013.15335147
111  52.20358233  013.15328849 102
111  52.20332054  013.15398156
112  52.20332054  013.15398156  52.20327700  013.15409923 102
112  52.20313183  013.15406240  52.20306329  013.15401980
111  52.20313183  013.15406240
112  52.20313183  013.15406240  52.20309511  013.15403711 102
112  52.20304353  013.15392689  52.20302699  013.15386209
111  52.20304353  013.15392689
111  52.20319157  013.15488923 102
112  52.20321040  013.15458759  52.20325188  013.15447108
111  52.20321040  013.15458759 102
111  52.20345419  013.15392508
112  52.20345419  013.15392508  52.20349177  013.15382522 102
112  52.20371902  013.15399724  52.20377857  013.15418846
113  52.20371902  013.15399724
110 1 0.00 345.7500 Taxiway_C
111  52.20439551  013.15924900
112  52.20439551  013.15924900  52.20444569  013.15923004 102
112  52.20455672  013.15939978  52.20458656  013.15952352
111  52.20455672  013.15939978
111  52.20447817  013.15887248
112  52.20447817  013.15887248  52.20448168  013.15897390 102
112  52.20437183  013.15910736  52.20433124  013.15912335
111  52.20437183  013.15910736 102
111  52.20405623  013.15923441
112  52.20405623  013.15923441  52.20394039  013.15928108 102
112  52.20385228  013.15910468  52.20383157  013.15903827
111  52.20385228  013.15910468
111  52.20394427  013.15971709
112  52.20394427  013.15971709  52.20394006  013.15962936 102
112  52.20407367  013.15938505  52.20420946  013.15932381
113  52.20407367  013.15938505 102
110 1 0.00 301.0000 Taxiway_D
111  52.20521202  013.16603377
112  52.20521202  013.16603377  52.20512227  013.16627914 102
112  52.20491759  013.16595552  52.20488246  013.16579219
111  52.20491759  013.16595552
111  52.20504378  013.16678343 102
111  52.20529206  013.16611949 102
111  52.20532524  013.16603720 102
112  52.20539736  013.16593015  52.20540902  013.16592437 102
112  52.20549743  013.16591865  52.20551111  013.16592361 102
111  52.20557798  013.16597722
111  52.20544603  013.16511818
112  52.20544603  013.16511818  52.20546374  013.16527327 102
114  52.20544397  013.16540682  52.20542641  013.16547205 102
110 1 0.00 173.0000 Taxiway_F
111  52.20365612  013.14942581 102
112  52.20355854  013.14940130  52.20352590  013.14939767 102
111  52.20335755  013.14942564
111  52.20313726  013.14947532 102
111  52.20285710  013.14953380
112  52.20285710  013.14953380  52.20296173  013.14951572
112  52.20316075  013.14982230  52.20321624  013.15002322
111  52.20316075  013.14982230
112  52.20316075  013.14982230  52.20315187  013.14973583 102
112  52.20318091  013.14967105  52.20319129  013.14963474 102
112  52.20323597  013.14960867  52.20327009  013.14959657
111  52.20323597  013.14960867 102
111  52.20348473  013.14954999
112  52.20348473  013.14954999  52.20353681  013.14954070 102
112  52.20365757  013.14959246  52.20371775  013.14963161 102
111  52.20379318  013.14968882
112  52.20379318  013.14968882  52.20384581  013.14973366 102
112  52.20384030  013.14992893  52.20382992  013.15001849
111  52.20384030  013.14992893
111  52.20399886  013.14952239 102
112  52.20382253  013.14954852  52.20376681  013.14950323
113  52.20382253  013.14954852 102
110 2 0.00 83.3000 Taxiway F bypass
111  52.20313726  013.14947532
111  52.20335755  013.14942564
111  52.20333696  013.14915829
113  52.20311477  013.14919728
130 Airport Boundary
111  52.20084241  013.14715629
111  52.20101363  013.14876573
111  52.20106912  013.14906312
111  52.20437292  013.17106682
111  52.20562040  013.17253526
111  52.20602162  013.17235158
111  52.20609761  013.17170706
111  52.20603782  013.17080614
111  52.20616444  013.17049852
111  52.20615788  013.17018160
111  52.20636764  013.16953329
111  52.20603195  013.16742246
111  52.20604202  013.16726753
111  52.20678267  013.16451620
111  52.20910360  013.15903639
111  52.21055309  013.15347612
111  52.21109697  013.15076772
111  52.21076192  013.14924148
111  52.20981922  013.14925548
111  52.20986696  013.14840592
111  52.20836287  013.14907359
111  52.20666344  013.14978635
111  52.20651707  013.14877181
111  52.20561257  013.14880935
111  52.20532859  013.14948757
111  52.20454627  013.14873572
111  52.20400438  013.14873445
111  52.20363543  013.14825418
111  52.20331928  013.14632472
111  52.20203525  013.14556334
111  52.20138808  013.14578621
113  52.20096388  013.14630253
120 A_rwy_hold
111  52.20267839  013.14977109 4
115  52.20265530  013.14962028
120 B_rwy_hold
111  52.20341605  013.15402633 4
115  52.20333557  013.15394560
120 C_rwy_hold
111  52.20416087  013.15934713 4
115  52.20413840  013.15920178
120 D_rwy_hold
111  52.20598264  013.17029099 4
115  52.20589996  013.17020855
120 X_rwy_hold
111  52.20996324  013.15357192 4
115  52.20987879  013.15346541
120 X_rwy_hold
111  52.20529032  013.16611786 4
115  52.20521343  013.16603560
120 12_30_1_rwy_hold
111  52.20537611  013.16465551 4
115  52.20546590  013.16461716
120 12_30_2_rwy_hold
111  52.20500412  013.16165315 4
115  52.20491441  013.16169157
120 line
112  52.20451713  013.15246632  52.20453291  013.15242441 1 101
112  52.20453282  013.15236938  52.20453304  013.15233973
111  52.20453282  013.15236938 1 101
115  52.20453311  013.15235154
120 line
112  52.20431922  013.15278894  52.20434078  013.15278005 1 101
112  52.20436018  013.15272813  52.20436203  013.15271268
111  52.20436018  013.15272813 1 101
115  52.20436146  013.15271727
120 Linear Feature 2
111  52.20421812  013.15053207 1
115  52.20422255  013.15056038
120 Linear Feature 1
111  52.20426382  013.15052799 1
115  52.20422033  013.15054608
120 Linear Feature 2
111  52.20424910  013.15073129 1
115  52.20425353  013.15075960
120 Linear Feature 1
111  52.20429480  013.15072721 1
115  52.20425131  013.15074530
120 Linear Feature 2
111  52.20428005  013.15093024 1
115  52.20428448  013.15095855
120 Linear Feature 1
111  52.20432575  013.15092616 1
115  52.20428226  013.15094425
120 Linear Feature 2
111  52.20431104  013.15112921 1
115  52.20431547  013.15115752
120 Linear Feature 1
111  52.20435674  013.15112513 1
115  52.20431325  013.15114322
120 Linear Feature 2
111  52.20434212  013.15132857 1
115  52.20434655  013.15135688
120 Linear Feature 1
111  52.20438782  013.15132449 1
115  52.20434433  013.15134258
120 Linear Feature 2
111  52.20437300  013.15152772 1
115  52.20437743  013.15155603
120 Linear Feature 1
111  52.20441870  013.15152364 1
115  52.20437521  013.15154173
120 Linear Feature 2
111  52.20440424  013.15172721 1
115  52.20440868  013.15175552
120 Linear Feature 1
111  52.20444996  013.15172313 1
115  52.20440645  013.15174122
120 Linear Feature 2
111  52.20443523  013.15192670 1
115  52.20443966  013.15195501
120 Linear Feature 1
111  52.20448093  013.15192262 1
115  52.20443744  013.15194071
120 Linear Feature 2
111  52.20411363  013.15163484 1
115  52.20411806  013.15166315
120 Linear Feature 1
111  52.20415933  013.15163076 1
115  52.20411584  013.15164884
120 Linear Feature 2
111  52.20414525  013.15183477 1
115  52.20414968  013.15186308
120 Linear Feature 1
111  52.20419095  013.15183069 1
115  52.20414746  013.15184878
120 Linear Feature 2
111  52.20417621  013.15203410 1
115  52.20418064  013.15206241
120 Linear Feature 1
111  52.20422191  013.15203002 1
115  52.20417842  013.15204810
120 Linear Feature 2
111  52.20420722  013.15223329 1
115  52.20421167  013.15226159
120 Linear Feature 1
111  52.20425293  013.15222921 1
115  52.20420944  013.15224729
120 Linear Feature 28
111  52.20377695  013.15080026 20
111  52.20377736  013.15118740 20
111  52.20365432  013.15117449 20
113  52.20365370  013.15080332 20
120 Linear Feature 8
111  52.20990117  013.15356022 1
115  52.20926806  013.15503358
120 Linear Feature 7
111  52.20994239  013.15346428 1
111  52.21011937  013.15305242 1
111  52.21013686  013.15299772 1
111  52.21023155  013.15246498
112  52.21023155  013.15246498  52.21024759  013.15238685 1
112  52.21019338  013.15205713  52.21014699  013.15195601
111  52.21019338  013.15205713 1
115  52.21006942  013.15179667
120 Linear Feature 6
112  52.20368157  013.15315095  52.20365690  013.15321831 1 101
116  52.20366852  013.15335681  52.20367919  013.15342692
120 Linear Feature 5
112  52.20469222  013.15633170  52.20469986  013.15637732 1
116  52.20460010  013.15650592  52.20453805  013.15653194
120 Linear Feature 5
112  52.20463209  013.15594597  52.20464367  013.15601943 1
116  52.20454269  013.15612839  52.20449055  013.15614775
120 Linear Feature 5
112  52.20457308  013.15556723  52.20458203  013.15562891 1
116  52.20448216  013.15574508  52.20443197  013.15576414
120 Linear Feature 5
112  52.20451303  013.15518197  52.20452526  013.15526078 1
116  52.20442283  013.15535774  52.20438184  013.15537321
120 Linear Feature 5
112  52.20445445  013.15480231  52.20446521  013.15488111 1
116  52.20436423  013.15498262  52.20431267  013.15500095
120 Linear Feature 5
112  52.20439468  013.15442033  52.20440839  013.15450877 1
116  52.20430456  013.15459432  52.20425493  013.15461292
120 Linear Feature 5
112  52.20433517  013.15403938  52.20434740  013.15411616 1
116  52.20424251  013.15421528  52.20420109  013.15423442
120 Linear Feature 5
112  52.20420739  013.15682434  52.20419301  013.15673092 1
116  52.20429187  013.15663932  52.20433579  013.15662055
120 Linear Feature 5
112  52.20414986  013.15645414  52.20413460  013.15635643 1
116  52.20422977  013.15625612  52.20427369  013.15623735
120 Linear Feature 5
112  52.20408710  013.15605026  52.20407600  013.15597455 1
116  52.20416312  013.15587582  52.20420607  013.15586019
120 Linear Feature 5
112  52.20402914  013.15567731  52.20401423  013.15558044 1
116  52.20411242  013.15548859  52.20415634  013.15546982
120 Linear Feature 5
112  52.20396968  013.15529468  52.20395369  013.15519361 1
116  52.20405217  013.15510972  52.20409175  013.15509344
120 Linear Feature 5
112  52.20390975  013.15490905  52.20389742  013.15482937 1
116  52.20399462  013.15472646  52.20403758  013.15471082
120 Linear Feature 5
112  52.20384811  013.15451239  52.20383714  013.15444146 1
116  52.20393371  013.15433971  52.20397850  013.15432094
120 Linear Feature 5
112  52.20379072  013.15414310  52.20377218  013.15402062 1
116  52.20387431  013.15395595  52.20391840  013.15393883
120 Linear Feature 5
112  52.20427012  013.15362336  52.20428235  013.15371180 1
116  52.20418842  013.15383619  52.20413606  013.15385473
120 Linear Feature 18
112  52.20431723  013.15392504  52.20430702  013.15385715 1
112  52.20418842  013.15383619  52.20413606  013.15385473
111  52.20418842  013.15383619 1
111  52.20387431  013.15395595
112  52.20387431  013.15395595  52.20383022  013.15397307 1
116  52.20374366  013.15384031  52.20372818  013.15374117
120 Linear Feature 18
112  52.20437660  013.15430502  52.20436282  013.15422315 1
112  52.20424251  013.15421528  52.20420109  013.15423442
111  52.20424251  013.15421528 1
111  52.20393371  013.15433971
112  52.20393371  013.15433971  52.20388892  013.15435848 1
116  52.20380491  013.15423440  52.20379121  013.15414659
120 Linear Feature 18
112  52.20443673  013.15468847  52.20442480  013.15460934 1
112  52.20430456  013.15459432  52.20425493  013.15461292
111  52.20430456  013.15459432 1
111  52.20399462  013.15472646
112  52.20399462  013.15472646  52.20395167  013.15474209 1
116  52.20386224  013.15460331  52.20384626  013.15450052
120 Linear Feature 18
112  52.20449555  013.15506873  52.20448012  013.15496751 1
112  52.20436423  013.15498262  52.20431267  013.15500095
111  52.20436423  013.15498262 1
111  52.20405217  013.15510972
112  52.20405217  013.15510972  52.20401259  013.15512600 1
116  52.20392256  013.15499150  52.20390722  013.15489467
120 Linear Feature 18
112  52.20455544  013.15545408  52.20453877  013.15534645 1
112  52.20442283  013.15535774  52.20438184  013.15537321
111  52.20442283  013.15535774 1
111  52.20411242  013.15548859
112  52.20411242  013.15548859  52.20406851  013.15550736 1
116  52.20398440  013.15538938  52.20397201  013.15530855
120 Linear Feature 18
112  52.20461425  013.15583250  52.20460012  013.15574256 1
112  52.20448216  013.15574508  52.20443197  013.15576414
111  52.20448216  013.15574508 1
111  52.20416312  013.15587582
112  52.20416312  013.15587582  52.20412016  013.15589146 1
116  52.20404158  013.15575732  52.20402576  013.15565446
120 Linear Feature 18
112  52.20467446  013.15621776  52.20466113  013.15612716 1
112  52.20454269  013.15612839  52.20449055  013.15614775
111  52.20454269  013.15612839 1
111  52.20422977  013.15625612
112  52.20422977  013.15625612  52.20418585  013.15627489 1
116  52.20410183  013.15614503  52.20408884  013.15606062
120 Linear Feature 15
112  52.20473341  013.15659590  52.20472098  013.15651214 1
112  52.20460010  013.15650592  52.20453805  013.15653194
111  52.20460010  013.15650592 1
111  52.20429187  013.15663932
112  52.20429187  013.15663932  52.20424715  013.15665825 1
116  52.20416091  013.15652522  52.20414916  013.15644876
120 Linear Feature 2
112  52.20385110  013.14965598  52.20392899  013.14972975 1 101
116  52.20404611  013.14968125  52.20408656  013.14962719
120 Linear Feature 10
111  52.20286036  013.14961405 1 101
111  52.20346003  013.14948273
112  52.20346003  013.14948273  52.20352526  013.14946857 1 101
112  52.20364962  013.14950684  52.20369160  013.14952995 1 101
112  52.20385110  013.14965598  52.20392899  013.14972975 1 101
116  52.20392725  013.14999521  52.20389492  013.15009031
120 Linear Feature 5
111  52.20411317  013.15260755 1
111  52.20413019  013.15271918
112  52.20413019  013.15271918  52.20414004  013.15278069 1
116  52.20406760  013.15289334  52.20403081  013.15290797
120 Linear Feature 5
111  52.20393693  013.15267389 1
111  52.20395980  013.15282724
112  52.20395980  013.15282724  52.20396920  013.15288032 1
116  52.20391994  013.15295456  52.20389036  013.15296711
120 Linear Feature 2
111  52.20380238  013.15181188 1
111  52.20377233  013.15160060
112  52.20377233  013.15160060  52.20376482  013.15155390 1
116  52.20370577  013.15153799  52.20367722  013.15154887
120 Linear Feature 2
111  52.20398011  013.15174379 1
111  52.20394984  013.15154951
112  52.20394984  013.15154951  52.20394234  013.15150281 1
116  52.20388169  013.15146795  52.20384363  013.15148265
120 Linear Feature 1
112  52.20359043  013.15158411  52.20355386  013.15159862 1 101
112  52.20344448  013.15154212  52.20339098  013.15148081 1 101
116  52.20333852  013.15123325  52.20332045  013.15111422
120 Linear Feature 3
112  52.20508080  013.15048026  52.20515380  013.15055078 1 101
116  52.20514398  013.15073868  52.20513057  013.15077530
120 Linear Feature 1
112  52.20524576  013.15057329  52.20519921  013.15059260 1
112  52.20508080  013.15048026  52.20502675  013.15042636
111  52.20508080  013.15048026 1 101
111  52.20422792  013.14965571
112  52.20422792  013.14965571  52.20415407  013.14957909 1 101
112  52.20404611  013.14968125  52.20402509  013.14973618
111  52.20404611  013.14968125 1 101
111  52.20392725  013.14999521 1 101
111  52.20385052  013.15022398
112  52.20385052  013.15022398  52.20383856  013.15025740 1 101
112  52.20384228  013.15031808  52.20384932  013.15035580
111  52.20384228  013.15031808 1 101
111  52.20399116  013.15129902
112  52.20399116  013.15129902  52.20400770  013.15139586 1 101
112  52.20395266  013.15143975  52.20390247  013.15145956
111  52.20395266  013.15143975 1 101
111  52.20388169  013.15146795 1 101
111  52.20370577  013.15153799 1 101
111  52.20359043  013.15158411
112  52.20359043  013.15158411  52.20354970  013.15160035 1 101
112  52.20345937  013.15173115  52.20343917  013.15181759 1 101
116  52.20346433  013.15204283  52.20347871  013.15213541
120 Linear Feature
112  52.20381477  013.15299783  52.20371374  013.15303962 1 101
116  52.20357591  013.15276087  52.20355024  013.15259836
120 Linear Feature 9
112  52.20521870  013.16333191  52.20524201  013.16348125 1
112  52.20530883  013.16352755  52.20533787  013.16354244 1
116  52.20543443  013.16350285  52.20545783  013.16344738
120 Linear Feature 8
111  52.20550626  013.16333273 1
111  52.20543443  013.16350285 1
111  52.20533656  013.16373466
112  52.20533656  013.16373466  52.20531708  013.16378199 1
116  52.20532037  013.16398617  52.20534045  013.16411542
120 Linear Feature 7
111  52.20524752  013.16608985 1 101
111  52.20520380  013.16620657
112  52.20520380  013.16620657  52.20515519  013.16633561 1 101
112  52.20499755  013.16634000  52.20494984  013.16632167 1 101
112  52.20485031  013.16611344  52.20482726  013.16596519 1 101
115  52.20474008  013.16540571
120 Linear Feature 7
112  52.20551013  013.16520726  52.20553391  013.16536026 1 101
112  52.20543625  013.16558608  52.20540724  013.16566510
111  52.20543625  013.16558608 1 101
115  52.20525729  013.16606378
120 Linear Feature 2
112  52.20401345  013.15932957  52.20394543  013.15935530 1 101
112  52.20387640  013.15949044  52.20385729  013.15955766 1 101
112  52.20386020  013.15975203  52.20387601  013.15985245
111  52.20386020  013.15975203 1 101
115  52.20399801  013.16063867
120 Linear Feature 9
112  52.20424052  013.15282102  52.20419303  013.15284027 1 101
116  52.20417184  013.15298856  52.20417740  013.15303261
120 Linear Feature 13
111  52.20361864  013.15819857 1 101
111  52.20375270  013.15906043
112  52.20375270  013.15906043  52.20377698  013.15920318 1 101
112  52.20384941  013.15930175  52.20388855  013.15933707 1 101
112  52.20401345  013.15932957  52.20407227  013.15931342
111  52.20401345  013.15932957 1 101
115  52.20414145  013.15927820
120 Linear Feature 1
111  52.20415932  013.15927103 1 101
111  52.20440024  013.15917433 1 101
111  52.20446962  013.15915625 1 101
111  52.20456722  013.15913975 1 101
111  52.20473290  013.15911061 1 101
111  52.20479006  013.15909839 1 101
111  52.20492232  013.15904291
112  52.20492232  013.15904291  52.20495929  013.15902835 1 101
112  52.20504125  013.15887682  52.20506522  013.15878081 1 101
112  52.20504830  013.15861589  52.20503718  013.15854579
111  52.20504830  013.15861589 1 101
111  52.20473341  013.15659590 1 101
111  52.20469222  013.15633170 1 101
111  52.20467446  013.15621776 1 101
111  52.20463209  013.15594597 1 101
111  52.20461425  013.15583250 1 101
111  52.20457308  013.15556723 1 101
111  52.20455544  013.15545408 1 101
111  52.20451303  013.15518197 1 101
111  52.20449555  013.15506873 1 101
111  52.20445445  013.15480231 1 101
111  52.20443673  013.15468847 1 101
111  52.20439468  013.15442033 1 101
111  52.20437660  013.15430502 1 101
111  52.20433517  013.15403938 1 101
111  52.20431723  013.15392504 1 101
111  52.20427012  013.15362336 1 101
111  52.20417184  013.15298856 1 101
115  52.20413019  013.15271918
120 Linear Feature 4
112  52.20342048  013.15386227  52.20344713  013.15378954 1 101
112  52.20360568  013.15376566  52.20366626  013.15378304 1 101
116  52.20376792  013.15399640  52.20379141  013.15414640
120 Linear Feature 12
111  52.20337051  013.15399843 1 101
111  52.20316743  013.15455171
112  52.20316743  013.15455171  52.20313103  013.15464983 1 101
112  52.20310761  013.15492129  52.20313180  013.15508111
111  52.20310761  013.15492129 1 101
115  52.20319366  013.15547357
120 Linear Feature 1
111  52.20337991  013.15397282 1 101
111  52.20342048  013.15386227 1 101
111  52.20368157  013.15315095
112  52.20368157  013.15315095  52.20370623  013.15308358 1 101
112  52.20381477  013.15299783  52.20391581  013.15295604
111  52.20381477  013.15299783 1 101
111  52.20391994  013.15295456 1 101
111  52.20406760  013.15289334 1 101
111  52.20424052  013.15282102 1 101
111  52.20431922  013.15278894 1 101
111  52.20436342  013.15277093
112  52.20436342  013.15277093  52.20440569  013.15275349 1 101
112  52.20447069  013.15259352  52.20449619  013.15252116
111  52.20447069  013.15259352 1 101
111  52.20451713  013.15246632 1 101
111  52.20514398  013.15073868 1
112  52.20517310  013.15066185  52.20518198  013.15063974 1
112  52.20524576  013.15057329  52.20527800  013.15056079
111  52.20524576  013.15057329 1
111  52.20577001  013.15034996
112  52.20577001  013.15034996  52.20585249  013.15031883 1
112  52.20592822  013.15036738  52.20597993  013.15041400
111  52.20592822  013.15036738 1
115  52.20666746  013.15108027
120 Linear Feature 11
111  52.20249674  013.15099019 1 101
111  52.20237616  013.15021615
112  52.20237616  013.15021615  52.20234333  013.15000786 1 101
112  52.20241729  013.14987009  52.20244357  013.14980999 1 101
112  52.20256224  013.14973652  52.20263879  013.14970486
111  52.20256224  013.14973652 1 101
115  52.20265755  013.14969723
120 Linear Feature 14
111  52.20593600  013.17026105 1 101
111  52.20580770  013.17060444
112  52.20580770  013.17060444  52.20578661  013.17066401 1 101
112  52.20573471  013.17073860  52.20570123  013.17076335 1 101
112  52.20562457  013.17074706  52.20558957  013.17072563 1 101
112  52.20554869  013.17060366  52.20553494  013.17051542
111  52.20554869  013.17060366 1 101
115  52.20550291  013.17030960
120 Linear Feature 15
111  52.20542477  013.16465767 1 101
111  52.20551013  013.16520726 1 101
111  52.20614853  013.16931522
112  52.20614853  013.16931522  52.20615593  013.16936253 1 101
112  52.20617494  013.16952167  52.20617516  013.16956678 1 101
112  52.20615623  013.16967163  52.20614186  013.16971625
111  52.20615623  013.16967163 1 101
115  52.20594543  013.17023581
120 Linear Feature 16
111  52.20496395  013.16169266 1 101
111  52.20521870  013.16333191 1 101
111  52.20532037  013.16398617 1 101
115  52.20541838  013.16461566
120 Linear Feature 5
111  52.20267518  013.14968988 1 101
111  52.20286036  013.14961405
112  52.20286036  013.14961405  52.20296682  013.14959377 1 101
112  52.20304772  013.14969980  52.20306858  013.14972448 1 101
112  52.20313280  013.14990949  52.20315076  013.15001764
111  52.20313280  013.14990949 1 101
111  52.20333852  013.15123325 1 101
111  52.20346433  013.15204283 1 101
111  52.20357591  013.15276087 1 101
111  52.20366852  013.15335681 1 101
111  52.20374366  013.15384031 1 101
111  52.20376792  013.15399640 1 101
111  52.20379072  013.15414310 1 101
111  52.20380491  013.15423440 1 101
111  52.20384811  013.15451239 1 101
111  52.20386224  013.15460331 1 101
111  52.20390975  013.15490905 1 101
111  52.20392256  013.15499150 1 101
111  52.20396968  013.15529468 1 101
111  52.20398440  013.15538938 1 101
111  52.20402914  013.15567731 1 101
111  52.20404158  013.15575732 1 101
111  52.20408710  013.15605026 1 101
111  52.20410183  013.15614503 1 101
111  52.20414986  013.15645414 1 101
111  52.20416091  013.15652522 1 101
111  52.20420739  013.15682434 1 101
111  52.20451400  013.15879730 1 101
111  52.20460415  013.15937740 1 101
111  52.20462975  013.15954214 1 101
115  52.20495781  013.16165312
120 Linear Feature 6
112  52.20451400  013.15879730  52.20452946  013.15889698 1 101
112  52.20461729  013.15901787  52.20467025  013.15907207 1 101
116  52.20479006  013.15909839  52.20485720  013.15908714
120 Linear Feature 5
112  52.20462975  013.15954214  52.20461743  013.15946242 1 101
112  52.20467253  013.15927356  52.20470092  013.15920831 1 101
116  52.20479006  013.15909839  52.20483427  013.15908057
120 Linear Feature 4
112  52.20440024  013.15917433  52.20445193  013.15914180 1 101
112  52.20449919  013.15903292  52.20450809  013.15900007 1 101
116  52.20451400  013.15879730  52.20449299  013.15866097
120 Linear Feature 3
112  52.20440024  013.15917433  52.20444533  013.15916729 1 101
112  52.20451629  013.15921222  52.20453355  013.15922985 1 101
116  52.20460415  013.15937740  52.20461730  013.15946242
120 Linear Feature 3
111  52.20432567  013.15659435 1
115  52.20433444  013.15665075
120 Linear Feature 3
111  52.20426585  013.15621166 1
115  52.20427462  013.15626805
120 Linear Feature 3
111  52.20420644  013.15582787 1
115  52.20421521  013.15588427
120 Linear Feature 3
111  52.20414634  013.15544378 1
115  52.20415511  013.15550017
120 Linear Feature 3
111  52.20408767  013.15506435 1
115  52.20409644  013.15512075
120 Linear Feature 3
111  52.20402783  013.15468015 1
115  52.20403660  013.15473654
120 Linear Feature 3
111  52.20396799  013.15429489 1
115  52.20397676  013.15435128
120 Linear Feature 3
111  52.20390859  013.15391374 1
115  52.20391736  013.15397014
120 20_road_edge.lin
111  52.20519043  013.15015013 20
115  52.20514989  013.15026250
120 20_road_edge.lin
111  52.20618468  013.14956078 20
111  52.20652140  013.14941660 20
115  52.20657864  013.14983166
120 20_road_edge.lin
111  52.20617087  013.14947991 20
111  52.20618468  013.14956078 20
111  52.20619360  013.14961762 20
111  52.20591474  013.14973441 20
111  52.20582143  013.14999014 20
111  52.20576758  013.14993780 20
111  52.20570516  013.15010821 20
111  52.20521421  013.15031469 20
111  52.20519982  013.15031029 20
111  52.20514989  013.15026250 20
111  52.20411741  013.14926084 20
115  52.20417435  013.14910458
120 20_road_edge.lin
111  52.20590651  013.15062848 20
111  52.20587926  013.15069706 20
115  52.20585999  013.15074752
120 20_road_edge.lin
111  52.20525387  013.15092219 20
111  52.20530803  013.15097480 20
115  52.20532516  013.15099110
120 20_road_edge.lin
111  52.20478897  013.15219615 20
115  52.20486607  013.15227041
120 20_road_edge.lin
111  52.20685168  013.15128525 20
115  52.20686990  013.15140194
120 20_road_edge.lin
111  52.20794241  013.15082776 20
111  52.20685168  013.15128525 20
111  52.20666532  013.15136029 20
111  52.20590651  013.15062848 20
111  52.20581205  013.15053639 20
111  52.20573992  013.15051814 20
111  52.20537385  013.15067108 20
111  52.20532866  013.15072812 20
111  52.20525387  013.15092219 20
111  52.20478897  013.15219615 20
111  52.20469628  013.15244946 20
111  52.20474508  013.15276775 20
112  52.20476371  013.15283527  52.20478051  013.15287419 20
112  52.20485522  013.15292071  52.20486587  013.15291573
111  52.20485522  013.15292071 20
111  52.20503760  013.15284544
112  52.20503760  013.15284544  52.20504912  013.15284157 20
112  52.20505523  013.15281085  52.20505246  013.15279463
111  52.20505523  013.15281085 20
115  52.20504855  013.15276451
120 20_road_edge.lin
111  52.20587926  013.15069706 20
111  52.20577834  013.15062032 20
111  52.20537957  013.15078066 20
115  52.20530803  013.15097480
120 20_road_edge.lin
111  52.20791308  013.15062979 20
111  52.20794241  013.15082776 20
115  52.20796398  013.15097871
120 20_road_edge.lin
111  52.20325014  013.15225887 20
111  52.20327204  013.15239159 20
111  52.20319140  013.15242732 20
113  52.20316915  013.15229403 20
21  52.20494400  013.16492200 3 255.7500 3.50 07  PAPI-4R
21  52.20314000  013.15335100 2 75.7500 3.50 25  PAPI-4L
20  52.20271504  013.15000900 154.6600 0 2 {@Y}{^l}1510M{@L}A{@R}07
20  52.20354332  013.15417503 113.2300 0 2 {@Y}{^l}1110M{@L}B{@R}25-07
20  52.20420015  013.15957415 157.2400 0 2 {@L}C{@R}25-07
20  52.20541223  013.16625602 112.8000 0 2 {@Y}1250M{^r}{@L}D{@R}25
20  52.20607724  013.17050228 110.4500 0 2 {@Y}1550M{^r}{@L}A{@R}25
20  52.20295965  013.14920220 255.9200 0 2 {@Y}{^l}07{@L}A{@Y}F{^r}
20  52.20320850  013.15161469 165.7500 0 2 {@Y}{^l}25{@L}A{@Y}07{^r}
20  52.20345311  013.15313244 165.7800 0 2 {@Y}{^l}25|A|07{^r}
20  52.20586997  013.16632822 68.9600 0 2 {@L}A
20  52.20443395  013.15950629 153.9000 0 2 {@Y}{^l}25{@L}A{@Y}07{^r}
20  52.20448035  013.15378863 65.3600 0 2 {@Y}E{^u}
20  52.20464328  013.15882125 347.3700 0 2 {@Y}E{@@}E
20  52.20382830  013.14942098 215.1500 0 2 {@Y}{^u}F
20  52.20368332  013.15258171 257.8600 0 2 {@Y}APRON{^r}{@@}{^l}APRON
20  52.20480793  013.15947835 61.7600 0 2 {@L}A{@@}A
20  52.20361124  013.15420623 90.0000 0 2 {@L}A
20  52.20574639  013.17018945 287.8100 0 2 {@L}A
20  52.20566853  013.16983487 57.1800 0 2 {@Y}{^l}A
20  52.20265137  013.15043507 270.0000 0 2 {@Y}A{^r}
20  52.20339275  013.15521836 270.0000 0 2 {@Y}B{^r}
20  52.20413117  013.15996605 270.0000 0 2 {@Y}C{^r}
20  52.20392947  013.15867685 56.0000 0 2 {@Y}{^l}C
20  52.20501071  013.16559470 56.0000 0 2 {@Y}{^l}D
20  52.20508165  013.16593807 290.1900 0 2 {@Y}{^lu}RAMP{@L}D
20  52.20260842  013.14939525 331.4300 0 3 {@Y}RAMP{^u}{@L}A
20  52.20409648  013.15895433 335.1200 0 2 {@Y}RAMP{^u}|{^l}A{^r}{@L}C
20  52.20319985  013.15386007 291.2500 0 3 {@Y}RAMP{^u}{@L}B
20  52.20522779  013.16458460 243.3700 0 2 {@L}A
14  52.20479874  013.15236057  52.49 0 ATC Tower
1300  52.20423698  013.15053916 165.75 tie_down props Front of Tower
1301 A general_aviation 
1300  52.20426721  013.15073869 165.75 tie_down props Front of Tower
1301 A general_aviation 
1300  52.20429818  013.15093761 165.75 tie_down props Front of Tower
1301 A general_aviation 
1300  52.20432916  013.15113658 165.75 tie_down props Front of Tower
