I
1130 Generated by WorldEditor 2.0.0r4

1    776 1 0 ETAR Ramstein AB
1302 city Ramstein
112  49.42462472  007.58402953  49.42456035  007.58397993
111  49.42455654  007.58379969
111  49.42445115  007.58373960
112  49.42431430  007.58391031  49.42428092  007.58406767
111  49.42440013  007.58414397
111  49.42463378  007.58428512
112  49.42469243  007.58441386  49.42466239  007.58448348
111  49.42460422  007.58446822
112  49.42415932  007.58417067  49.42394808  007.58399424
112  49.42363861  007.58359464  49.42349746  007.58329614
111  49.42344453  007.58269055
111  49.42357519  007.58261711
111  49.42355993  007.58243400
111  49.42328384  007.58246929
112  49.42307736  007.58181601  49.42307307  007.58161526
112  49.42336490  007.58056096  49.42337873  007.58047465
112  49.42334297  007.57946994  49.42341306  007.57921149
111  49.42355278  007.57892157
111  49.42395810  007.57816625
113  49.42402724  007.57814622
110 1 0.25 0.0000 lib/airport/pavement/asphalt_3D.pol
111  49.42375258  007.58239681
111  49.42372301  007.58215267
112  49.42379787  007.58194715  49.42380837  007.58174735
111  49.42375258  007.58169394
111  49.42475729  007.57982090
111  49.42487173  007.57958915
111  49.42500668  007.57934548
111  49.42492752  007.57925345
111  49.42437629  007.58028725
111  49.42404870  007.57983616
111  49.42379501  007.58031014
111  49.42413405  007.58076791
111  49.42367819  007.58162623
112  49.42355087  007.58172208  49.42346504  007.58174449
111  49.42340877  007.58171015
111  49.42337015  007.58187800
111  49.42353847  007.58220512
113  49.42355611  007.58243925
110 1 0.25 0.0000 lib/airport/pavement/asphalt_3D.pol
111  49.42410258  007.57824302
112  49.42412451  007.57832647  49.42412118  007.57837511
112  49.42407540  007.57847524  49.42401818  007.57855154
112  49.42397002  007.57850862  49.42392090  007.57852483
111  49.42389420  007.57863594
111  49.42380980  007.57884050
111  49.42390278  007.57893969
112  49.42400816  007.57900549  49.42403773  007.57902504
111  49.42413214  007.57901312
111  49.42419413  007.57885958
111  49.42415646  007.57856298
112  49.42420605  007.57848573  49.42423848  007.57845903
113  49.42428569  007.57846761
110 1 0.25 0.0000 lib/airport/pavement/asphalt_3D.pol
111  49.42562896  007.57985237
111  49.42563516  007.57955005
111  49.42584211  007.57870699
111  49.42617876  007.57743000
111  49.42630131  007.57693027
111  49.42632610  007.57646534
111  49.42687781  007.57672713
111  49.42692979  007.57685016
111  49.42687352  007.57698034
111  49.42670663  007.57701801
111  49.42666657  007.57718967
111  49.42679627  007.57739471
111  49.42697557  007.57745956
111  49.42709812  007.57750248
111  49.42717536  007.57747482
111  49.42730268  007.57700275
111  49.42743668  007.57701705
111  49.42789158  007.57726644
111  49.42851053  007.57760071
111  49.42867504  007.57771897
111  49.43013561  007.57922293
111  49.43020953  007.57906939
111  49.42940700  007.57822728
111  49.42943895  007.57793021
111  49.42910420  007.57752537
111  49.42879807  007.57759022
111  49.42855821  007.57740330
111  49.42783579  007.57702087
111  49.42778954  007.57668231
111  49.42767605  007.57662127
111  49.42759976  007.57666228
111  49.42753204  007.57678531
111  49.42744860  007.57677005
111  49.42737182  007.57672713
111  49.42734846  007.57658217
111  49.42745336  007.57621309
111  49.42748150  007.57607481
111  49.42725881  007.57595798
111  49.42715486  007.57594272
111  49.42695840  007.57595035
111  49.42693933  007.57609531
112  49.42702421  007.57640001  49.42697557  007.57639286
111  49.42689689  007.57647250
111  49.42642863  007.57620546
111  49.42642863  007.57608244
111  49.42684920  007.57436294
111  49.42698034  007.57444305
111  49.42695745  007.57463760
111  49.42706235  007.57469768
111  49.42715486  007.57464523
111  49.42725881  007.57437056
111  49.42732605  007.57416838
111  49.42722543  007.57395762
111  49.42711147  007.57394999
111  49.42710288  007.57413786
111  49.42706521  007.57425517
112  49.42697557  007.57419556  49.42691024  007.57414216
111  49.42692979  007.57403773
111  49.42703946  007.57356947
111  49.42717918  007.57350128
111  49.42721256  007.57332914
111  49.42721304  007.57309310
111  49.42715152  007.57299344
111  49.42732605  007.57221046
111  49.42746910  007.57216087
111  49.42750391  007.57199302
111  49.42750391  007.57188334
111  49.42740473  007.57175364
111  49.42752155  007.57104028
111  49.42767653  007.57094158
111  49.42766461  007.57075799
111  49.42763695  007.57068933
111  49.42749867  007.57060969
111  49.42740711  007.57035649
111  49.42741426  007.57022440
111  49.42758402  007.57017338
111  49.42768702  007.56992637
111  49.42774710  007.56970035
111  49.42758497  007.56953632
111  49.42748674  007.56954109
111  49.42738422  007.56969367
111  49.42737850  007.56986534
112  49.42734417  007.57004892  49.42729839  007.57007944
111  49.42720397  007.57001698
112  49.42703183  007.56987297  49.42695268  007.56980812
111  49.42683537  007.56977808
111  49.42674287  007.56947290
111  49.42662556  007.56944572
111  49.42652066  007.56971275
112  49.42627842  007.56974374  49.42621738  007.56975757
111  49.42603618  007.56980478
111  49.42590171  007.56960975
111  49.42578822  007.56967079
111  49.42578584  007.56995689
112  49.42547112  007.57026112  49.42534285  007.57040608
111  49.42517882  007.57061303
111  49.42489509  007.57058633
111  49.42480735  007.57071984
111  49.42492514  007.57097543
112  49.42474966  007.57152094  49.42472629  007.57162394
111  49.42469243  007.57178798
112  49.42456798  007.57196393  49.42447643  007.57205548
111  49.42436770  007.57203117
111  49.42432384  007.57220426
112  49.42446641  007.57236687  49.42448262  007.57247082
111  49.42448787  007.57253185
112  49.42443065  007.57283703  49.42441444  007.57299725
111  49.42440919  007.57319085
111  49.42416361  007.57341592
111  49.42415503  007.57359665
112  49.42437200  007.57386988  49.42437915  007.57400053
111  49.42438773  007.57434386
111  49.42431668  007.57473297
111  49.42449073  007.57481737
111  49.42529135  007.57519503
111  49.42544728  007.57527752
111  49.42546111  007.57539960
111  49.42532330  007.57576200
111  49.42548781  007.57593462
111  49.42561465  007.57592746
111  49.42565042  007.57575532
111  49.42565900  007.57560941
111  49.42561656  007.57544251
111  49.42566234  007.57533236
111  49.42619497  007.57559510
111  49.42623884  007.57537766
111  49.42574245  007.57512207
111  49.42573625  007.57479067
112  49.42580921  007.57466430  49.42582923  007.57456130
111  49.42578298  007.57449311
111  49.42569095  007.57443923
112  49.42558795  007.57454986  49.42556935  007.57462234
111  49.42559796  007.57472057
111  49.42558366  007.57482357
112  49.42550450  007.57498379  49.42545586  007.57498379
111  49.42540103  007.57492370
111  49.42517071  007.57476730
111  49.42509585  007.57447785
111  49.42499571  007.57442016
111  49.42491703  007.57443446
111  49.42483215  007.57454986
112  49.42463998  007.57446212  49.42455558  007.57438630
111  49.42456178  007.57427520
111  49.42456655  007.57326715
111  49.42469530  007.57306258
111  49.42471294  007.57288281
111  49.42470007  007.57275978
111  49.42462329  007.57265011
111  49.42477874  007.57192531
111  49.42495708  007.57187238
111  49.42501001  007.57172313
111  49.42502384  007.57151999
111  49.42497806  007.57134546
112  49.42516976  007.57094110  49.42529135  007.57073176
111  49.42537814  007.57067407
111  49.42555552  007.57077230
111  49.42565042  007.57067407
111  49.42569953  007.57059443
111  49.42566234  007.57037938
112  49.42627031  007.56999170  49.42645485  007.56994163
111  49.42684920  007.56998741
111  49.42698272  007.57008660
111  49.42691691  007.57037652
111  49.42700895  007.57047570
111  49.42718204  007.57034981
111  49.42735752  007.57063258
112  49.42740997  007.57085765  49.42740997  007.57100214
111  49.42737087  007.57112039
111  49.42711481  007.57229057
111  49.42689975  007.57234922
111  49.42685826  007.57252041
111  49.42697270  007.57269589
111  49.42677911  007.57364576
112  49.42667563  007.57392710  49.42661412  007.57394331
111  49.42655451  007.57394331
112  49.42640478  007.57375687  49.42631657  007.57375639
112  49.42625029  007.57389658  49.42623073  007.57400053
111  49.42625839  007.57424754
111  49.42636950  007.57429808
111  49.42650063  007.57419890
112  49.42660935  007.57421321  49.42665179  007.57425136
111  49.42663605  007.57439727
111  49.42608005  007.57674334
111  49.42585164  007.57696841
111  49.42580158  007.57713245
112  49.42595607  007.57744907  49.42595607  007.57746862
111  49.42569715  007.57850481
112  49.42561704  007.57852913  49.42559129  007.57843757
111  49.42547875  007.57833839
111  49.42538148  007.57829261
111  49.42522269  007.57816672
112  49.42511397  007.57818818  49.42514830  007.57831884
111  49.42525702  007.57866979
112  49.42541485  007.57875372  49.42546302  007.57870079
111  49.42563277  007.57874895
112  49.42568141  007.57882143  49.42565566  007.57886053
111  49.42561131  007.57902457
111  49.42551928  007.57943275
113  49.42535811  007.57953241
111  49.42719253  007.57685779
111  49.42721160  007.57699416
111  49.42711719  007.57725500
111  49.42698844  007.57706426
113  49.42707570  007.57684634
111  49.42730697  007.57637713
111  49.42725261  007.57651446
112  49.42716058  007.57659886  49.42709335  007.57654879
113  49.42721542  007.57630894
110 1 0.25 0.0000 lib/airport/pavement/asphalt_3D.pol
111  49.43035878  007.57687638
111  49.43026722  007.57694266
111  49.43041028  007.57738756
111  49.43035878  007.57742762
111  49.43050135  007.57781958
111  49.43053903  007.57779192
112  49.43054856  007.57789921  49.43053759  007.57794308
112  49.43049420  007.57796836  49.43047084  007.57798266
112  49.43041600  007.57799458  49.43038644  007.57799506
111  49.43037308  007.57798743
111  49.43042840  007.57807135
111  49.43046416  007.57817197
112  49.43047465  007.57810569  49.43049039  007.57807612
112  49.43057240  007.57802176  49.43060960  007.57797455
112  49.43062438  007.57791781  49.43063678  007.57786917
112  49.43062438  007.57782721  49.43062152  007.57780718
111  49.43060674  007.57775425
111  49.43065061  007.57772040
111  49.43051757  007.57732748
111  49.43047370  007.57736038
111  49.43043793  007.57725595
113  49.43047084  007.57721780
110 1 0.25 0.0000 lib/airport/pavement/asphalt_3D.pol
111  49.42675526  007.58121042
111  49.42706855  007.58058099
111  49.42714818  007.58053950
111  49.42743715  007.58093194
111  49.42772374  007.58046941
111  49.42737468  007.57999733
111  49.42765507  007.57950427
111  49.42742523  007.57922198
111  49.42729315  007.57922198
111  49.42722114  007.57937457
111  49.42734846  007.57953956
111  49.42732605  007.57969978
111  49.42711862  007.58009937
111  49.42704185  007.58008507
111  49.42693933  007.57995441
111  49.42691930  007.57981470
111  49.42699130  007.57963493
111  49.42667849  007.57919242
111  49.42634995  007.57924248
111  49.42623217  007.57917000
111  49.42620832  007.57899691
111  49.42607624  007.57879997
111  49.42584068  007.57870699
111  49.42579204  007.57891012
111  49.42594320  007.57895972
111  49.42602474  007.57927253
111  49.42613775  007.57927253
112  49.42629797  007.57948234  49.42632181  007.57952478
111  49.42642863  007.57948234
112  49.42657979  007.57943942  49.42660458  007.57940986
111  49.42668946  007.57952478
111  49.42670234  007.57969978
111  49.42655165  007.58021096
111  49.42663605  007.58031681
111  49.42684920  007.58020714
111  49.42695220  007.58032444
111  49.42695840  007.58040217
113  49.42662747  007.58105402
111  49.42728647  007.58012703
111  49.42743811  007.58032540
111  49.42743811  007.58048562
111  49.42735847  007.58054284
111  49.42726167  007.58042458
113  49.42721304  007.58026103
110 1 0.25 0.0000 lib/airport/pavement/asphalt_3D.pol
111  49.43238871  007.61091211
112  49.43231861  007.61111048  49.43225090  007.61113241
111  49.43216316  007.61109665
111  49.43137207  007.61079051
112  49.43131485  007.61060597  49.43133536  007.61050822
111  49.43142691  007.61048104
111  49.43144741  007.61030556
112  49.43129101  007.61010338  49.43120232  007.61008431
112  49.43101873  007.61035420  49.43099679  007.61050011
112  49.43075456  007.61051919  49.43068875  007.61044289
111  49.43066396  007.61038472
112  49.43072404  007.60991693  49.43070687  007.60977913
111  49.43060292  007.60959220
111  49.43041457  007.60965324
112  49.43032111  007.60993458  49.43032826  007.61004997
112  49.43045605  007.61025597  49.43045033  007.61036326
112  49.43016804  007.61048486  49.43013895  007.61077478
111  49.43037547  007.61085775
111  49.43055858  007.61089303
112  49.43073453  007.61093881  49.43076171  007.61107614
111  49.43072881  007.61114481
112  49.43054141  007.61151389  49.43044127  007.61165885
112  49.43016470  007.61204890  49.43007887  007.61225395
112  49.43003214  007.61277752  49.42993868  007.61280041
111  49.42979038  007.61280566
112  49.42987526  007.61251717  49.42986858  007.61232357
112  49.42966878  007.61232500  49.42960918  007.61233787
112  49.42956292  007.61259442  49.42957198  007.61275082
111  49.42970550  007.61321241
111  49.42989529  007.61318189
112  49.43002642  007.61302834  49.43010796  007.61300927
111  49.43038262  007.61296206
112  49.43045081  007.61313611  49.43043984  007.61323291
112  49.43041791  007.61347705  49.43045224  007.61356479
112  49.43060197  007.61360151  49.43066396  007.61356241
112  49.43072023  007.61333496  49.43071784  007.61316663
112  49.43060721  007.61304074  49.43061151  007.61298352
111  49.43069972  007.61294156
111  49.43289321  007.61277752
112  49.43295663  007.61280852  49.43299620  007.61284380
111  49.43303340  007.61289197
111  49.43287222  007.61240749
112  49.43282835  007.61256390  49.43279927  007.61258583
111  49.43265955  007.61259108
111  49.43204299  007.61264019
112  49.43191329  007.61235790  49.43190757  007.61224107
111  49.43205491  007.61212901
111  49.43205014  007.61183528
112  49.43178550  007.61171321  49.43168250  007.61174420
112  49.43164054  007.61203651  49.43165150  007.61221294
112  49.43177167  007.61238460  49.43177501  007.61252194
111  49.43166438  007.61266690
111  49.43069066  007.61273556
112  49.43061961  007.61257534  49.43062104  007.61247234
111  49.43067016  007.61239605
111  49.43066825  007.61222724
112  49.43052758  007.61203651  49.43040265  007.61204795
112  49.43040932  007.61242180  49.43046940  007.61258297
112  49.43033160  007.61274367  49.43026722  007.61275607
111  49.43022669  007.61266308
112  49.43023003  007.61213569  49.43029107  007.61198453
112  49.43059625  007.61162928  49.43068446  007.61150339
112  49.43103304  007.61093500  49.43106928  007.61102655
112  49.43095150  007.61136130  49.43094530  007.61153773
112  49.43104353  007.61168698  49.43110170  007.61170558
111  49.43121710  007.61160926
111  49.43125286  007.61133316
112  49.43130770  007.61104562  49.43134632  007.61100748
111  49.43142977  007.61104467
113  49.43256466  007.61146525
110 1 0.25 0.0000 lib/airport/pavement/asphalt_3D.pol
111  49.43094816  007.60655566
112  49.43118849  007.60718271  49.43123999  007.60728857
111  49.43115463  007.60739920
111  49.43085613  007.60764668
111  49.43078603  007.60789559
111  49.43099632  007.60809348
111  49.43109789  007.60802052
112  49.43121328  007.60774205  49.43127575  007.60769245
111  49.43133249  007.60771439
111  49.43232862  007.61074044
111  49.43287032  007.61242418
111  49.43418545  007.61655461
111  49.43425889  007.61665618
111  49.43422169  007.61697280
111  49.43457313  007.61732757
112  49.43446775  007.61743963  49.43435712  007.61744583
111  49.43434329  007.61825551
111  49.43429990  007.61833944
111  49.43426509  007.61833944
111  49.43425889  007.61875525
111  49.43451591  007.61877813
111  49.43452735  007.61837377
111  49.43449779  007.61836232
111  49.43447776  007.61828269
112  49.43454356  007.61770619  49.43462463  007.61744965
112  49.43469520  007.61738575  49.43475338  007.61726368
111  49.43468042  007.61693179
112  49.43450351  007.61664569  49.43439622  007.61654650
111  49.43433280  007.61635481
111  49.43359131  007.61406310
112  49.43381161  007.61365635  49.43383783  007.61344511
111  49.43372816  007.61227779
111  49.43356508  007.61185054
111  49.43303531  007.61228160
111  49.43258659  007.61098602
112  49.43257706  007.61085918  49.43259136  007.61081960
111  49.43264668  007.61077859
112  49.43307631  007.61039855  49.43311732  007.61036278
111  49.43317979  007.61053731
111  49.43332093  007.61095169
111  49.43348783  007.61080196
111  49.43333667  007.61036278
111  49.43336957  007.61025359
111  49.43316215  007.60973239
111  49.43296521  007.60991550
111  49.43306296  007.61017491
111  49.43258993  007.61059548
112  49.43251507  007.61062505  49.43247168  007.61061456
111  49.43246357  007.61056258
112  49.43197385  007.60905051  49.43192760  007.60890173
111  49.43204871  007.60881542
111  49.43270485  007.60817311
112  49.43285840  007.60813163  49.43289178  007.60821031
111  49.43288415  007.60834621
111  49.43280547  007.60853075
111  49.43286603  007.60868429
111  49.43313735  007.60860037
111  49.43316453  007.60842632
111  49.43272822  007.60733053
111  49.43263666  007.60734197
111  49.43241302  007.60755560
111  49.43247215  007.60770771
111  49.43263428  007.60773823
111  49.43270247  007.60791371
111  49.43203393  007.60857796
112  49.43192617  007.60865425  49.43187753  007.60865377
111  49.43185178  007.60856651
111  49.43152562  007.60761616
111  49.43183509  007.60735294
111  49.43171349  007.60692092
111  49.43142834  007.60714599
111  49.43126717  007.60696765
113  49.43108310  007.60650368
110 1 0.25 0.0000 lib/airport/pavement/asphalt_3D.pol
111  49.43390555  007.61558518
112  49.43366283  007.61589036  49.43352979  007.61604200
111  49.43344110  007.61587510
111  49.43314307  007.61635338
111  49.43337005  007.61668002
111  49.43366617  007.61619936
112  49.43389124  007.61619173  49.43394703  007.61614500
113  49.43405194  007.61603151
110 1 0.25 0.0000 lib/airport/pavement/asphalt_1D.pol
111  49.43449779  007.61836232
111  49.43455207  007.61830039
111  49.43456811  007.61822518
111  49.43491381  007.61849643
111  49.43502693  007.61982487
111  49.43510393  007.61980020
111  49.43497559  007.61833493
111  49.43457290  007.61817953
111  49.43447105  007.61808511
113  49.43447776  007.61828269
110 1 0.25 0.0000 lib/airport/pavement/asphalt_3D.pol
111  49.43111744  007.61288434
112  49.43107071  007.61318570  49.43106594  007.61330396
111  49.43101635  007.61389525
112  49.43082895  007.61389143  49.43076028  007.61387760
112  49.43078031  007.61416991  49.43077649  007.61429341
111  49.43072166  007.61433776
111  49.43063678  007.61430629
111  49.43051137  007.61426909
111  49.43042935  007.61479171
111  49.43069448  007.61485561
112  49.43072166  007.61510452  49.43073262  007.61529908
111  49.43053473  007.61547837
111  49.43049277  007.61576734
112  49.43060912  007.61589847  49.43068351  007.61597810
112  49.43084420  007.61578737  49.43087758  007.61571250
111  49.43087520  007.61551652
111  49.43095150  007.61528382
112  49.43135157  007.61556992  49.43145743  007.61556992
111  49.43197671  007.61533627
111  49.43215553  007.61527237
111  49.43234579  007.61527714
112  49.43255179  007.61512121  49.43271391  007.61507830
111  49.43282216  007.61552415
111  49.43270295  007.61571918
111  49.43296092  007.61609255
111  49.43326944  007.61558137
111  49.43308299  007.61531434
112  49.43286269  007.61503586  49.43282311  007.61491379
111  49.43293565  007.61486849
111  49.43359035  007.61460384
111  49.43344635  007.61416896
112  49.43343156  007.61435206  49.43341487  007.61441691
111  49.43337387  007.61444839
111  49.43281071  007.61464675
111  49.43269102  007.61443694
111  49.43279307  007.61413558
111  49.43265478  007.61392624
112  49.43242304  007.61434539  49.43240587  007.61448939
112  49.43261807  007.61468490  49.43266861  007.61477646
111  49.43259232  007.61483749
111  49.43227235  007.61496624
111  49.43221656  007.61464675
111  49.43194190  007.61475118
111  49.43199674  007.61510071
112  49.43138638  007.61531720  49.43125000  007.61532101
111  49.43092002  007.61489614
111  49.43111029  007.61488327
112  49.43123999  007.61506638  49.43133822  007.61508688
112  49.43143359  007.61487087  49.43144694  007.61477264
111  49.43136587  007.61462673
111  49.43142691  007.61427291
111  49.43137636  007.61350519
111  49.43123236  007.61347610
112  49.43124046  007.61318236  49.43124380  007.61308699
113  49.43133154  007.61287671
110 1 0.25 0.0000 lib/airport/pavement/asphalt_3D.pol
111  49.44052176  007.60124886
112  49.44042878  007.60131371  49.44039683  007.60135710
111  49.44039397  007.60142481
111  49.44040303  007.60175288
111  49.44075160  007.60172284
113  49.44074588  007.60122883
110 1 0.25 0.0000 lib/airport/pavement/asphalt_3D.pol
111  49.44102007  007.60281720
111  49.44071059  007.60287871
111  49.44047885  007.60297265
111  49.44045500  007.60294451
111  49.44032387  007.60302749
112  49.44040064  007.60314622  49.44040637  007.60319057
112  49.44037680  007.60328641  49.44035964  007.60330024
111  49.44032292  007.60332456
111  49.44034581  007.60340467
112  49.44041972  007.60333934  49.44044356  007.60330882
112  49.44046025  007.60317578  49.44045930  007.60313764
111  49.44045596  007.60308852
111  49.44050317  007.60313096
111  49.44064670  007.60310235
111  49.44065576  007.60303845
111  49.44067531  007.60306897
111  49.44105726  007.60304894
111  49.44111686  007.60287966
111  49.44115168  007.60293212
111  49.44117599  007.60345569
111  49.44125992  007.60343900
111  49.44123035  007.60279049
113  49.44114595  007.60279479
110 1 0.25 0.0000 lib/airport/pavement/asphalt_3D.pol
112  49.43991855  007.60344663  49.43987755  007.60334220
111  49.43991474  007.60328403
111  49.43976835  007.60337653
112  49.43990234  007.60358253  49.43996910  007.60363355
111  49.44003634  007.60358349
113  49.44001535  007.60350719
110 1 0.25 0.0000 lib/airport/pavement/asphalt_3D.pol
111  49.43831518  007.58858101
111  49.43849495  007.58894484
111  49.43864024  007.58881069
111  49.43893317  007.58950097
111  49.43946951  007.58892623
111  49.43944327  007.58793690
111  49.43897990  007.58774605
111  49.43868235  007.58725443
112  49.43864039  007.58628977  49.43863180  007.58591306
111  49.43867663  007.58573806
111  49.43869570  007.58613956
111  49.43873385  007.58613956
111  49.43872479  007.58570563
111  49.43905047  007.58570993
111  49.43903950  007.58551442
111  49.43896941  007.58551251
112  49.43891076  007.58537613  49.43891076  007.58531128
112  49.43906716  007.58518969  49.43918590  007.58512102
111  49.43935830  007.58512484
111  49.43935640  007.58502232
112  49.43913011  007.58505999  49.43901757  007.58509670
112  49.43892554  007.58518063  49.43883923  007.58525692
111  49.43875578  007.58537804
111  49.43870762  007.58532797
112  49.43859938  007.58550298  49.43855217  007.58560550
111  49.43852165  007.58573758
111  49.43858650  007.58577478
112  49.43855503  007.58629645  49.43855980  007.58649863
111  49.43855980  007.58657588
111  49.43820455  007.58658970
111  49.43822124  007.58744850
111  49.43864516  007.58741751
111  49.43888978  007.58784523
113  49.43882397  007.58794919
110 1 0.25 0.0000 lib/airport/pavement/asphalt_6L.pol
112  49.43021239  007.58504425  49.43021143  007.58507763
111  49.43021954  007.58551013
111  49.43047751  007.58550536
111  49.43047847  007.58529650
111  49.43057622  007.58529555
111  49.43057288  007.58503758
111  49.43042792  007.58503805
111  49.43048896  007.58486210
111  49.43040789  007.58495556
111  49.43031443  007.58497559
113  49.43018139  007.58497082
110 1 0.25 0.0000 lib/airport/pavement/asphalt_6L.pol
111  49.43033255  007.58420501
111  49.43026770  007.58215553
111  49.43031634  007.58187324
111  49.43055095  007.58127146
111  49.43046130  007.58085088
112  49.43039836  007.58058766  49.43033875  007.58049373
111  49.43013800  007.58040551
111  49.42999018  007.58057002
112  49.43016375  007.58098964  49.43024338  007.58106069
111  49.43035878  007.58106069
112  49.43042506  007.58111124  49.43044604  007.58116894
111  49.43042840  007.58122616
111  49.43024433  007.58168345
111  49.43016089  007.58195859
111  49.43005360  007.58194715
112  49.42987526  007.58169108  49.42980421  007.58167582
111  49.42956531  007.58184749
111  49.42956579  007.58214885
112  49.42984808  007.58230526  49.42992580  007.58228237
111  49.43004978  007.58215267
111  49.43014944  007.58223659
111  49.43017758  007.58316358
112  49.43008888  007.58327802  49.43002022  007.58325561
111  49.42998064  007.58316787
112  49.42984093  007.58312924  49.42977035  007.58313354
111  49.42958915  007.58321698
111  49.42959106  007.58351453
112  49.42987335  007.58360275  49.42993391  007.58359894
111  49.43007267  007.58344587
111  49.43019665  007.58356031
111  49.43021668  007.58411631
114  49.43016136  007.58422026  49.43016136  007.58422456
110 1 0.25 0.0000 lib/airport/pavement/asphalt_2D.pol
111  49.42800889  007.58647049
111  49.42794785  007.58636606
111  49.42774805  007.58636988
111  49.42774281  007.58881371
111  49.42832980  007.58879320
111  49.42833505  007.58857290
112  49.42829976  007.58851091  49.42827544  007.58848993
111  49.42823873  007.58849088
111  49.42785868  007.58850376
111  49.42786345  007.58726444
111  49.42789206  007.58726396
111  49.42789778  007.58844987
111  49.42831979  007.58843986
112  49.42836461  007.58847467  49.42838083  007.58850185
111  49.42838750  007.58855001
111  49.42839084  007.58888952
111  49.42798171  007.58890574
111  49.42797837  007.58898251
111  49.42851053  007.58896773
111  49.42844854  007.58886711
111  49.42844520  007.58845846
111  49.42847381  007.58845846
111  49.42847286  007.58835164
111  49.42844472  007.58835164
111  49.42844329  007.58802691
111  49.42847047  007.58802739
111  49.42847000  007.58795157
111  49.42844282  007.58795157
111  49.42844043  007.58767977
111  49.42846666  007.58767834
111  49.42846666  007.58755102
111  49.42844234  007.58755102
113  49.42843042  007.58647145
110 1 0.25 0.0000 lib/airport/pavement/asphalt_2D.pol
111  49.42821298  007.58451448
111  49.42815480  007.58453689
111  49.42811189  007.58470092
111  49.42830119  007.58481632
111  49.42820106  007.58519970
111  49.42824302  007.58523928
111  49.42832217  007.58491598
112  49.42834649  007.58488451  49.42836223  007.58487688
111  49.42838321  007.58488880
111  49.42858968  007.58499895
111  49.42855297  007.58514773
111  49.42859636  007.58516442
111  49.42852627  007.58540761
111  49.42798695  007.58518063
111  49.42797313  007.58523976
111  49.42855535  007.58547723
113  49.42873178  007.58483587
110 1 0.25 0.0000 lib/airport/pavement/asphalt_2D.pol
111  49.43003595  007.59772355
111  49.43017472  007.59966525
111  49.43024147  007.60013209
111  49.43032874  007.60150254
112  49.43045081  007.60169232  49.43047274  007.60173524
111  49.43050660  007.60176862
111  49.43096628  007.60087978
111  49.43086471  007.59959277
111  49.43070163  007.59962472
111  49.43081083  007.60099279
112  49.43056525  007.60130798  49.43046893  007.60123455
111  49.43042649  007.60112869
113  49.43014277  007.59769923
110 1 0.25 0.0000 lib/airport/pavement/asphalt_2D.pol
111  49.43054570  007.59755808
111  49.42947471  007.59776646
112  49.42939078  007.59775025  49.42936408  007.59772879
111  49.42932879  007.59767109
111  49.42935693  007.59803874
112  49.42939269  007.59789616  49.42941796  007.59786088
111  49.42948186  007.59784943
113  49.43055428  007.59762579
110 1 0.25 0.0000 lib/airport/pavement/asphalt_2D.pol
111  49.43021906  007.59990177
111  49.42971790  007.59998951
111  49.42982757  007.60185969
111  49.42984951  007.60219682
112  49.42976034  007.60233415  49.42965734  007.60237230
111  49.42941939  007.60238613
111  49.42937791  007.60196317
111  49.42928254  007.60178244
111  49.42913662  007.60183347
111  49.42909705  007.60203279
111  49.42912518  007.60243858
111  49.42875992  007.60250725
112  49.42865930  007.60246767  49.42861782  007.60242428
111  49.42859493  007.60235847
111  49.42832217  007.60151684
111  49.42868315  007.60147107
111  49.42869745  007.60045872
111  49.42853437  007.60035191
111  49.42817721  007.59968147
111  49.42813096  007.59923800
111  49.42798648  007.59923133
111  49.42815385  007.59999475
111  49.42813096  007.60038004
111  49.42793069  007.60042964
111  49.42792592  007.60127985
112  49.42800555  007.60143673  49.42808852  007.60144007
111  49.42820487  007.60142243
111  49.42855344  007.60252251
111  49.42838130  007.60256542
111  49.42828832  007.60242189
111  49.42814908  007.60248817
111  49.42818246  007.60267510
112  49.42809949  007.60267128  49.42805848  007.60265555
111  49.42801938  007.60261215
111  49.42807183  007.60287347
112  49.42812476  007.60277476  49.42815480  007.60274138
111  49.42819438  007.60273947
111  49.42822919  007.60289874
111  49.42837224  007.60283627
111  49.42840038  007.60272183
111  49.42884146  007.60264172
111  49.42887388  007.60277428
111  49.42902218  007.60271944
111  49.42907034  007.60258831
111  49.42996157  007.60249437
111  49.43005360  007.60258068
111  49.43010891  007.60255398
111  49.43050660  007.60176814
111  49.43045129  007.60169232
111  49.43043746  007.60178769
111  49.43028057  007.60208763
112  49.43013514  007.60222210  49.43003786  007.60224928
111  49.43001879  007.60212291
111  49.42993868  007.60176194
111  49.42982900  007.60010920
113  49.43023909  007.60003529
111  49.42838989  007.60026179
111  49.42835555  007.60126078
112  49.42828498  007.60140192  49.42823491  007.60139811
111  49.42818294  007.60108816
114  49.42820630  007.59996757  49.42821202  007.59983024
110 1 0.25 0.0000 lib/airport/pavement/asphalt_2D.pol
111  49.43063153  007.60193599
112  49.43069686  007.60235418  49.43071450  007.60249151
111  49.43063868  007.60260786
111  49.43155852  007.60227264
111  49.43140927  007.60210002
111  49.43138972  007.60196222
111  49.43108883  007.60208238
113  49.43104114  007.60179103
110 1 0.25 0.0000 lib/airport/pavement/asphalt_2D.pol
111  49.42774138  007.58908312
111  49.42798076  007.58907549
112  49.42805419  007.58908408  49.42807708  007.58909457
111  49.42807612  007.58917945
111  49.42808280  007.58968204
111  49.42806754  007.59001583
112  49.42808280  007.59374857  49.42808280  007.59380007
