I
1130 Generated by WorldEditor 2.1.0r1

1    495 1 0 LHBP Budapest Ferenc Liszt Intl
1302 city Budapest
112  47.43853254  019.22648241  47.43854460  019.22650899
112  47.43851548  019.22657908  47.43849656  019.22660583
112  47.43844575  019.22660821  47.43841879  019.22660533
111  47.43837991  019.22656307
111  47.43831780  019.22663299
112  47.43836744  019.22663159  47.43838551  019.22663767
112  47.43843741  019.22666498  47.43846961  019.22666630
112  47.43853930  019.22661508  47.43856990  019.22656755
112  47.43856291  019.22645700  47.43854746  019.22642364
112  47.43848278  019.22640962  47.43845393  019.22641228
111  47.43841676  019.22644942
111  47.43813678  019.22677488
112  47.43812239  019.22677871  47.43811509  019.22677871
111  47.43811049  019.22677430
111  47.43797935  019.22655092
112  47.43819009  019.22640009  47.43829482  019.22634708
111  47.43838069  019.22634074
111  47.43897342  019.22633983
114  47.43894964  019.22628065  47.43893268  019.22625905
110 2 0.25 0.0000 concrete_1D.pol
111  47.44055900  019.22727121
111  47.44055900  019.22756015
111  47.44079494  019.22756015
113  47.44079494  019.22727121
110 2 0.25 151.0000 concrete_1D.pol
111  47.44366363  019.22256950
111  47.44376353  019.22284200
111  47.44396298  019.22269411
113  47.44386416  019.22240976
110 1 0.25 132.0000 asphalt_3D.pol
111  47.45048614  019.21745010
112  47.45059066  019.21735215  47.45063682  019.21732655
112  47.45074518  019.21728443  47.45078428  019.21726547
111  47.45088749  019.21711474
111  47.45181205  019.21560810
111  47.45185397  019.21560755
111  47.45177459  019.21550880
111  47.45177014  019.21558506
111  47.45085295  019.21707438
112  47.45072259  019.21721811  47.45067387  019.21724275
112  47.45057770  019.21728887  47.45053988  019.21730498
111  47.45045371  019.21741178
111  47.44893983  019.21990882
113  47.44895374  019.21992769
110 1 0.25 0.0000 asphalt_4D.pol
111  47.44631990  019.23241478
111  47.44554719  019.23238540
111  47.44545862  019.23237287
111  47.44538523  019.23247858
111  47.44534397  019.23256673
112  47.44530391  019.23259370  47.44528288  019.23259142
111  47.44526884  019.23257175
111  47.44513917  019.23236705
112  47.44513941  019.23221258  47.44517929  019.23213533
111  47.44524708  019.23218789
111  47.44538749  019.23240098
111  47.44538547  019.23247749
111  47.44545849  019.23237282
111  47.44541933  019.23234873
111  47.44528045  019.23215250
112  47.44511868  019.23216752  47.44506087  019.23227402
111  47.44510471  019.23238740
111  47.44525278  019.23260523
112  47.44530509  019.23263025  47.44534713  019.23263345
111  47.44536569  019.23259758
111  47.44542800  019.23249294
111  47.44545261  019.23244630
111  47.44549415  019.23243379
111  47.44631738  019.23247928
111  47.44633612  019.23250362
113  47.44633932  019.23238355
110 2 0.25 0.0000 concrete_2D.pol
111  47.44554462  019.23201284
111  47.44554719  019.23238535
111  47.44580608  019.23239434
113  47.44580937  019.23202113
110 1 0.25 132.0000 asphalt_5D.pol
111  47.44878626  019.25114942
111  47.44749484  019.25323796
111  47.44743120  019.25335524
111  47.44714938  019.25380335
111  47.44709077  019.25389742
111  47.44711539  019.25394519
111  47.44717296  019.25385493
111  47.44719220  019.25385579
111  47.44725016  019.25392931
111  47.44727103  019.25389426
111  47.44721358  019.25381198
111  47.44721590  019.25378341
113  47.44881218  019.25117386
110 1 0.25 348.0000 asphalt_5D.pol
111  47.44749484  019.25323796
111  47.44729561  019.25342223
111  47.44711697  019.25353646
111  47.44380205  019.25450474
112  47.44373235  019.25456462  47.44370144  019.25461071
111  47.44369820  019.25467876
111  47.44373496  019.25467705
112  47.44376342  019.25459743  47.44378465  019.25456490
111  47.44380342  019.25456103
111  47.44702761  019.25360952
111  47.44709602  019.25358901
112  47.44708597  019.25365110  47.44708364  019.25369025
111  47.44709859  019.25373148
111  47.44714938  019.25380335
111  47.44717219  019.25376597
111  47.44712197  019.25369843
112  47.44711863  019.25363618  47.44712097  019.25360570
111  47.44714386  019.25357145
111  47.44730032  019.25347121
113  47.44743120  019.25335524
110 1 0.25 90.0000 asphalt_5D.pol
111  47.44369820  019.25467876
111  47.44370346  019.25509450
111  47.44367076  019.25518333
111  47.44378545  019.25517967
111  47.44373727  019.25508424
113  47.44373496  019.25467705
110 1 0.25 150.0000 asphalt_5D.pol
111  47.42049170  019.29298588
112  47.42052960  019.29281124  47.42055587  019.29275321
111  47.42059248  019.29271480
111  47.42131002  019.29213963
111  47.42130014  019.29209902
111  47.42056961  019.29267969
112  47.42050561  019.29277749  47.42047068  019.29285744
111  47.42045763  019.29296129
111  47.42016056  019.29626258
113  47.42018738  019.29629892
110 1 0.25 132.0000 asphalt_5D.pol
112  47.41776658  019.30195891  47.41781893  019.30194233
111  47.41785296  019.30192132
112  47.41786756  019.30192211  47.41787076  019.30192763
111  47.41786141  019.30194369
111  47.41780888  019.30202921
111  47.41782357  019.30205092
111  47.42002857  019.29850242
111  47.42000485  019.29845884
111  47.42017730  019.29637235
111  47.42014424  019.29632824
111  47.41995954  019.29853030
111  47.41793252  019.30180690
112  47.41778962  019.30189746  47.41772191  019.30191574
111  47.41761810  019.30191529
113  47.41766246  019.30197735
110 1 0.25 132.0000 asphalt_5D.pol
111  47.41769207  019.30214399
111  47.41769405  019.30219952
111  47.41747012  019.30256483
111  47.41749549  019.30259654
111  47.41771723  019.30222981
111  47.41775822  019.30222575
113  47.41772214  019.30218384
110 1 0.25 132.0000 asphalt_6D.pol
111  47.41745522  019.30180689
111  47.41745137  019.30189606
111  47.41641636  019.30358012
111  47.41645515  019.30362788
111  47.41648130  019.30358582
111  47.41651438  019.30358469
111  47.41674469  019.30390020
111  47.41677546  019.30384810
111  47.41654195  019.30351532
111  47.41654621  019.30345440
111  47.41748014  019.30193657
111  47.41753208  019.30193812
111  47.41753959  019.30193834
113  47.41754392  019.30193847
110 2 0.25 15.0000 concrete_4D.pol
111  47.42340738  019.24748848
111  47.42348969  019.24732723
111  47.42354328  019.24703583
111  47.42344863  019.24699793
111  47.42333464  019.24759599
111  47.42306284  019.24749980
111  47.42306475  019.24745736
111  47.42310495  019.24744888
111  47.42315088  019.24737532
111  47.42323894  019.24691418
111  47.42327722  019.24692452
111  47.42332890  019.24659732
111  47.42328870  019.24657186
111  47.42331933  019.24638514
112  47.42338824  019.24630026  47.42343683  019.24629270
111  47.42348586  019.24630592
112  47.42354328  019.24638797  47.42354840  019.24642955
111  47.42354468  019.24647256
111  47.42350883  019.24667088
111  47.42359879  019.24670765
111  47.42364473  019.24642757
112  47.42362750  019.24631441  47.42361045  019.24626905
111  47.42355094  019.24622954
111  47.42331103  019.24613223
111  47.42312947  019.24723391
111  47.42310640  019.24730622
111  47.42305781  019.24730432
111  47.42305462  019.24722416
111  47.42307217  019.24721001
111  47.42301156  019.24695775
111  47.42299242  019.24697190
111  47.42299082  019.24682101
111  47.42301156  019.24677858
111  47.42307695  019.24679744
111  47.42310886  019.24658290
111  47.42305143  019.24656875
111  47.42307536  019.24624812
111  47.42303389  019.24622454
111  47.42275010  019.24775672
112  47.42285441  019.24785654  47.42288826  019.24792817
111  47.42287180  019.24803482
111  47.42281116  019.24838141
112  47.42274014  019.24853288  47.42272860  019.24859655
112  47.42274412  019.24873412  47.42274489  019.24879325
111  47.42273920  019.24885856
111  47.42277076  019.24886498
112  47.42283719  019.24874362  47.42288719  019.24871293
111  47.42294831  019.24872264
111  47.42308804  019.24878488
111  47.42321437  019.24876508
113  47.42338473  019.24761647
110 1 0.25 18.0000 asphalt_3D.pol
111  47.42213034  019.24805551
111  47.42209434  019.24823969
111  47.42184803  019.24814527
111  47.42183049  019.24796138
111  47.42187160  019.24768266
112  47.42195150  019.24751912  47.42200910  019.24748965
111  47.42216137  019.24753150
111  47.42274886  019.24775640
111  47.42302848  019.24622996
111  47.42294645  019.24619129
111  47.42272733  019.24746005
112  47.42265355  019.24757691  47.42259778  019.24760438
111  47.42255077  019.24758735
111  47.42218138  019.24743696
112  47.42196075  019.24741982  47.42190647  019.24745093
111  47.42185469  019.24754576
111  47.42178423  019.24793781
111  47.42155109  019.24918709
112  47.42156929  019.24945717  47.42160314  019.24960156
111  47.42181831  019.24970019
111  47.42225255  019.24986912
112  47.42250366  019.24987515  47.42259904  019.24982057
111  47.42264287  019.24955576
111  47.42273761  019.24904350
111  47.42277031  019.24886646
111  47.42273873  019.24886006
111  47.42271146  019.24902483
111  47.42263729  019.24920126
111  47.42260596  019.24936043
111  47.42261115  019.24954084
112  47.42248251  019.24978831  47.42242866  019.24983379
111  47.42226155  019.24981113
111  47.42182797  019.24964018
112  47.42162229  019.24940587  47.42159075  019.24930355
111  47.42159540  019.24917399
111  47.42166629  019.24907249
111  47.42170617  019.24885310
111  47.42195729  019.24895557
111  47.42188019  019.24937010
111  47.42228632  019.24954441
111  47.42240769  019.24892189
111  47.42199850  019.24874339
111  47.42196659  019.24890645
111  47.42170606  019.24881018
111  47.42169011  019.24871785
111  47.42172999  019.24847620
111  47.42180575  019.24834850
111  47.42184430  019.24817758
111  47.42208785  019.24827175
111  47.42201894  019.24864518
111  47.42242771  019.24881462
113  47.42254149  019.24821234
110 2 0.25 350.0000 concrete_2D.pol
111  47.42469983  019.24886497
111  47.42492655  019.25074095
111  47.42530751  019.25067114
113  47.42507517  019.24879516
110 2 0.25 18.0000 concrete_4D.pol
111  47.42389816  019.24645760
111  47.42365794  019.24758050
111  47.42503627  019.24822266
113  47.42525384  019.24718691
110 2 0.25 27.0000 concrete_2L.pol
111  47.42575880  019.24323479
111  47.42502652  019.24544605
111  47.42560260  019.24586568
113  47.42633854  019.24364533
110 1 0.25 18.0000 asphalt_4D.pol
111  47.42477583  019.24393353
111  47.42505766  019.24240733
111  47.42316412  019.24164590
113  47.42286609  019.24315389
110 1 0.25 161.0000 asphalt_2L.pol
111  47.44371626  019.21951553
111  47.44346072  019.21965626
111  47.44340202  019.21963407
111  47.44330985  019.21948560
111  47.44317216  019.21955223
111  47.44326017  019.21961015
111  47.44329136  019.21973784
111  47.44291081  019.21993482
111  47.44292945  019.22001521
111  47.44288689  019.22003585
111  47.44285641  019.22005062
111  47.44282952  019.22006367
111  47.44281208  019.21998483
111  47.44248059  019.22015274
111  47.44297917  019.22224217
111  47.44292362  019.22223236
111  47.44304166  019.22276840
111  47.44318946  019.22269821
111  47.44323030  019.22288934
111  47.44322184  019.22306568
111  47.44337646  019.22293482
111  47.44331545  019.22290516
111  47.44325348  019.22261336
111  47.44334234  019.22255937
111  47.44335798  019.22251094
111  47.44378610  019.22228488
111  47.44371566  019.22205885
111  47.44353066  019.22214488
111  47.44293072  019.22044364
111  47.44273094  019.22053728
111  47.44268657  019.22049609
111  47.44266124  019.22037849
111  47.44268163  019.22030799
111  47.44287691  019.22020906
111  47.44288830  019.22025586
111  47.44295402  019.22022279
111  47.44294402  019.22017506
111  47.44328001  019.22000484
111  47.44332244  019.22000459
111  47.44335622  019.22003979
111  47.44339515  019.22019815
111  47.44320274  019.22029425
111  47.44358853  019.22192613
111  47.44367036  019.22188446
111  47.44370366  019.22202707
111  47.44371782  019.22201946
111  47.44368523  019.22187689
111  47.44404402  019.22169421
111  47.44405783  019.22179795
111  47.44403999  019.22183095
111  47.44401369  019.22182933
111  47.44399053  019.22175780
111  47.44385408  019.22184839
111  47.44395340  019.22214374
111  47.44419613  019.22197786
111  47.44416889  019.22186758
111  47.44424082  019.22182130
111  47.44419168  019.22160827
111  47.44412462  019.22164187
111  47.44387343  019.22053203
111  47.44393435  019.22049788
111  47.44386381  019.22019404
111  47.44379466  019.22022588
111  47.44372495  019.21992754
113  47.44380202  019.21988445
110 1 0.25 161.0000 asphalt_2L.pol
111  47.44288992  019.22003630
111  47.44289021  019.21999023
111  47.44291584  019.21995496
111  47.44291085  019.21993491
111  47.44281207  019.21998486
111  47.44281636  019.22000454
111  47.44284366  019.22001438
113  47.44285641  019.22005062
110 1 0.25 161.0000 asphalt_2L.pol
111  47.44156286  019.22358060
111  47.44167018  019.22411848
111  47.44304733  019.22320532
111  47.44265308  019.22150628
111  47.44260735  019.22144032
111  47.44253672  019.22142846
111  47.44252411  019.22137081
111  47.44196246  019.22163813
111  47.44199923  019.22177883
111  47.44210031  019.22179278
111  47.44216927  019.22207911
111  47.44221474  019.22205647
111  47.44217546  019.22188128
111  47.44224956  019.22184478
111  47.44223172  019.22176260
111  47.44215314  019.22180185
111  47.44215231  019.22173640
111  47.44219246  019.22169594
111  47.44220761  019.22176156
111  47.44252357  019.22160242
111  47.44251060  019.22154481
111  47.44253901  019.22153527
111  47.44260058  019.22156233
111  47.44263504  019.22164476
111  47.44261613  019.22167809
111  47.44254118  019.22162048
111  47.44252757  019.22166054
111  47.44250084  019.22163909
111  47.44248604  019.22168222
111  47.44245903  019.22166164
111  47.44244417  019.22170439
111  47.44241632  019.22168166
111  47.44240109  019.22172447
111  47.44237529  019.22170359
111  47.44236149  019.22174556
111  47.44231979  019.22171404
111  47.44226630  019.22174109
111  47.44238141  019.22183648
111  47.44232576  019.22185334
111  47.44236385  019.22201849
111  47.44230280  019.22331145
111  47.44210585  019.22340933
111  47.44206879  019.22350469
111  47.44180778  019.22240107
111  47.44206292  019.22226770
111  47.44204414  019.22218606
111  47.44153781  019.22245242
111  47.44154587  019.22241737
111  47.44166174  019.22235003
111  47.44163105  019.22222242
111  47.44162500  019.22220108
111  47.44144234  019.22229967
111  47.44146010  019.22237115
111  47.44141060  019.22239564
111  47.44164452  019.22343367
111  47.44179322  019.22336478
111  47.44184462  019.22359359
111  47.44196373  019.22354005
111  47.44202155  019.22378627
111  47.44200186  019.22387854
111  47.44195920  019.22390874
111  47.44193571  019.22381564
111  47.44175816  019.22361212
111  47.44170091  019.22345366
111  47.44164338  019.22347976
111  47.44163214  019.22342654
111  47.44162111  019.22343104
111  47.44138141  019.22238686
111  47.44134422  019.22231725
111  47.44128759  019.22228671
111  47.44127019  019.22220863
111  47.44110560  019.22228028
111  47.44108850  019.22226733
111  47.44105576  019.22215644
111  47.44094501  019.22221324
111  47.44096450  019.22230357
111  47.44094316  019.22235709
111  47.44084265  019.22244970
111  47.44079187  019.22258281
111  47.44083162  019.22315597
111  47.44101146  019.22312940
111  47.44099444  019.22291038
111  47.44086537  019.22292740
111  47.44084631  019.22259706
111  47.44086883  019.22253247
111  47.44097109  019.22242657
111  47.44102800  019.22236718
111  47.44113880  019.22240589
111  47.44115484  019.22252942
111  47.44124638  019.22251433
111  47.44124012  019.22240983
111  47.44125677  019.22238986
111  47.44136971  019.22258558
111  47.44135508  019.22252512
111  47.44128247  019.22238029
111  47.44132824  019.22241118
111  47.44140598  019.22273740
111  47.44129630  019.22302769
111  47.44146380  019.22296787
113  47.44157282  019.22344095
110 1 0.25 161.0000 asphalt_2L.pol
111  47.44166174  019.22235003
111  47.44166954  019.22238355
111  47.44180965  019.22230941
111  47.44179180  019.22221360
111  47.44180146  019.22208754
111  47.44188166  019.22191882
111  47.44199882  019.22177730
111  47.44197721  019.22169424
111  47.44183398  019.22185426
111  47.44176513  019.22185557
111  47.44162339  019.22176108
111  47.44164328  019.22175145
111  47.44170708  019.22179314
111  47.44193964  019.22165892
111  47.44192349  019.22159891
111  47.44244504  019.22133822
111  47.44256941  019.22134734
111  47.44263611  019.22143274
111  47.44273968  019.22137723
111  47.44267114  019.22111575
111  47.44252684  019.22118553
111  47.44257023  019.22109742
111  47.44257625  019.22100801
111  47.44246058  019.22049540
111  47.44255126  019.22044878
111  47.44248059  019.22015274
111  47.44242015  019.22018349
111  47.44239001  019.22004653
111  47.44237076  019.22005466
111  47.44235865  019.22001162
111  47.44181169  019.22028591
111  47.44182250  019.22033749
111  47.44176011  019.22037037
111  47.44183664  019.22073538
111  47.44188108  019.22071787
111  47.44188249  019.22074598
111  47.44180060  019.22078899
111  47.44176008  019.22077742
111  47.44179667  019.22093551
111  47.44181477  019.22089781
111  47.44189689  019.22084698
111  47.44192575  019.22088566
111  47.44188344  019.22091171
111  47.44195585  019.22123896
111  47.44201141  019.22121468
111  47.44202383  019.22127444
111  47.44238815  019.22109601
111  47.44237627  019.22103675
111  47.44242132  019.22101208
111  47.44227124  019.22031137
111  47.44240419  019.22024383
111  47.44241085  019.22026876
111  47.44232597  019.22033856
111  47.44232410  019.22049323
111  47.44243729  019.22101655
111  47.44240166  019.22110492
111  47.44195346  019.22132913
111  47.44191866  019.22132358
111  47.44187573  019.22127740
111  47.44192150  019.22147827
111  47.44185581  019.22151028
111  47.44178967  019.22120287
111  47.44176049  019.22130387
111  47.44158989  019.22138342
111  47.44149719  019.22150310
111  47.44137089  019.22167135
111  47.44110144  019.22183008
111  47.44102963  019.22189403
111  47.44100015  019.22197118
111  47.44077069  019.22211534
111  47.44068934  019.22211381
111  47.44064140  019.22208551
111  47.44059461  019.22204698
111  47.44064956  019.22244193
111  47.44070991  019.22228299
111  47.44076671  019.22223859
111  47.44093362  019.22221940
111  47.44106745  019.22215027
111  47.44108718  019.22208110
111  47.44133815  019.22194048
111  47.44153675  019.22206798
111  47.44160545  019.22206611
111  47.44159681  019.22209574
111  47.44162054  019.22211718
111  47.44165440  019.22221068
113  47.44163105  019.22222242
110 1 0.25 141.0000 asphalt_6D.pol
111  47.44452194  019.21822845
111  47.44441879  019.21838304
111  47.44447494  019.21882040
111  47.44470144  019.21986297
111  47.44511086  019.21967655
111  47.44522936  019.22029636
111  47.44537268  019.22054746
111  47.44550509  019.22038564
111  47.44552473  019.22042190
111  47.44552235  019.22047117
111  47.44532186  019.22072492
111  47.44535601  019.22078318
111  47.44614609  019.21983820
111  47.44585253  019.21931156
111  47.44593000  019.21921449
111  47.44581922  019.21901984
111  47.44585078  019.21897921
111  47.44565378  019.21860948
111  47.44495685  019.21831802
113  47.44494655  019.21837139
110 1 0.25 155.0000 asphalt_6D.pol
111  47.44506784  019.21972638
111  47.44465677  019.21994301
111  47.44467338  019.22005303
111  47.44467784  019.22016573
111  47.44467334  019.22025707
111  47.44472267  019.22026031
111  47.44468009  019.22048814
111  47.44481964  019.22069023
111  47.44490505  019.22056128
112  47.44493561  019.22062642  47.44494544  019.22065672
111  47.44496011  019.22073442
111  47.44500937  019.22070502
112  47.44500304  019.22056508  47.44500639  019.22052427
111  47.44502732  019.22050146
113  47.44521971  019.22041638
110 1 0.25 150.0000 asphalt_1D.pol
111  47.44434274  019.22189690
111  47.44428130  019.22194687
111  47.44350341  019.22248127
112  47.44347086  019.22275590  47.44344299  019.22286225
111  47.44337646  019.22293482
111  47.44313336  019.22314007
111  47.44313421  019.22313944
111  47.44315855  019.22322996
111  47.44338372  019.22306877
112  47.44353201  019.22284227  47.44355988  019.22273858
111  47.44358769  019.22268021
111  47.44368665  019.22250083
111  47.44449120  019.22190880
113  47.44445557  019.22180372
110 1 0.25 154.0000 asphalt_1D.pol
111  47.44313421  019.22313944
111  47.44304733  019.22320532
111  47.44167018  019.22411848
111  47.44172174  019.22436015
111  47.44188695  019.22425581
111  47.44208803  019.22403008
113  47.44315855  019.22322996
110 1 0.25 142.0000 asphalt_1D.pol
111  47.44449120  019.22190880
111  47.44617570  019.21989486
111  47.44614609  019.21983820
111  47.44516009  019.22101796
112  47.44511873  019.22100686  47.44509251  019.22099025
111  47.44508461  019.22096139
111  47.44500943  019.22070483
111  47.44496014  019.22073441
111  47.44502771  019.22098430
112  47.44503564  019.22107452  47.44503626  019.22112345
111  47.44503143  019.22117090
111  47.44455018  019.22171168
113  47.44445557  019.22180372
110 1 0.25 251.0000 asphalt_1D.pol
111  47.44313421  019.22313944
111  47.44312149  019.22309381
111  47.44322406  019.22302010
111  47.44323030  019.22288934
111  47.44318946  019.22269821
111  47.44304166  019.22276840
111  47.44273968  019.22137723
111  47.44263611  019.22143274
113  47.44304733  019.22320532
110 1 0.25 251.0000 asphalt_1D.pol
111  47.44434274  019.22189690
111  47.44419351  019.22124949
112  47.44419701  019.22099403  47.44421320  019.22091826
111  47.44426569  019.22086387
111  47.44442478  019.22075035
112  47.44466283  019.22035398  47.44470359  019.22007660
111  47.44464863  019.21991000
111  47.44436778  019.21872176
111  47.44434795  019.21853248
112  47.44436878  019.21823715  47.44430585  019.21811418
111  47.44422487  019.21817481
111  47.44407787  019.21805697
111  47.44342249  019.21790816
112  47.44308330  019.21827377  47.44299008  019.21861450
111  47.44308330  019.21827377
112  47.44308330  019.21827377  47.44304065  019.21842966
112  47.44302782  019.21865158  47.44302716  019.21874506
111  47.44302782  019.21865158
112  47.44302782  019.21865158  47.44300866  019.21868142
111  47.44298669  019.21864818
111  47.44296732  019.21869064
111  47.44304832  019.21882025
111  47.44314748  019.21923114
112  47.44312589  019.21940904  47.44309878  019.21947586
111  47.44303796  019.21953062
111  47.44305785  019.21961007
111  47.44330985  019.21948560
111  47.44312068  019.21877553
112  47.44313974  019.21831833  47.44320952  019.21804586
111  47.44343084  019.21800674
111  47.44405125  019.21815535
111  47.44414928  019.21823615
112  47.44414784  019.21846847  47.44418905  019.21858147
111  47.44427011  019.21859826
111  47.44456572  019.21982317
112  47.44460684  019.22031464  47.44457412  019.22057958
111  47.44438725  019.22067883
111  47.44423298  019.22077420
112  47.44414847  019.22096163  47.44411881  019.22111185
111  47.44413592  019.22127710
111  47.44428384  019.22190739
113  47.44428130  019.22194687
110 1 0.25 160.0000 asphalt_1D.pol
111  47.44303796  019.21953062
111  47.44183088  019.22014452
111  47.44184639  019.22022904
113  47.44305785  019.21961007
110 1 0.25 251.0000 asphalt_1D.pol
111  47.44183088  019.22014452
112  47.44168077  019.22032353  47.44163714  019.22042197
111  47.44164484  019.22053748
111  47.44185581  019.22151028
111  47.44192150  019.22147827
111  47.44170369  019.22053372
112  47.44173358  019.22037335  47.44176951  019.22028295
113  47.44184639  019.22022904
110 1 0.25 130.0000 asphalt_3L.pol
111  47.42187431  019.28815792
111  47.42203601  019.28838307
111  47.42211735  019.28825290
111  47.42208790  019.28820972
111  47.42205872  019.28825369
111  47.42201548  019.28818589
112  47.42200767  019.28815030  47.42200909  019.28813101
111  47.42202102  019.28811916
111  47.42199177  019.28807774
111  47.42194860  019.28814223
111  47.42190365  019.28811178
112  47.42188992  019.28808594  47.42188658  019.28807006
111  47.42188834  019.28805108
111  47.42183244  019.28814129
114  47.42185215  019.28814357  47.42186781  019.28814891
110 1 0.25 312.0000 asphalt_3L.pol
111  47.44621023  019.21995985
111  47.44617570  019.21989486
111  47.44427146  019.22219273
113  47.44432076  019.22229004
110 1 0.25 0.0000 asphalt_5L.pol
111  47.43726480  019.26125129
112  47.43727691  019.26121788  47.43728304  019.26120509
111  47.43730034  019.26119556
111  47.43742832  019.26118945
111  47.43742810  019.26126443
111  47.43746103  019.26126239
111  47.43746058  019.26118883
112  47.43749892  019.26120625  47.43751669  019.26122738
111  47.43752081  019.26126037
111  47.43753234  019.26159252
112  47.43752311  019.26164701  47.43751080  019.26167735
111  47.43747171  019.26167457
111  47.43746975  019.26159702
111  47.43743924  019.26160000
111  47.43743990  019.26167437
111  47.43731409  019.26167970
112  47.43729397  019.26166304  47.43728308  019.26164930
111  47.43727674  019.26163489
111  47.43728240  019.26181694
112  47.43730085  019.26177318  47.43730866  019.26176212
111  47.43732401  019.26175388
111  47.43750232  019.26173948
112  47.43754896  019.26170447  47.43757133  019.26166755
111  47.43757200  019.26162872
111  47.43755551  019.26123440
112  47.43752481  019.26115612  47.43749495  019.26111717
111  47.43747111  019.26112373
111  47.43729527  019.26113168
112  47.43727554  019.26112508  47.43726777  019.26111753
113  47.43726009  019.26109992
110 2 0.25 132.0000 concrete_2D.pol
111  47.42059156  019.29014384
111  47.42031780  019.29058560
111  47.42053793  019.29088283
113  47.42080820  019.29043861
110 2 0.25 333.0000 concrete_2D.pol
111  47.44247930  019.25302582
111  47.44211449  019.25328028
111  47.44224504  019.25365540
113  47.44260091  019.25340283
110 2 0.25 132.0000 concrete_2D.pol
111  47.43951657  019.25509278
111  47.43923654  019.25554360
111  47.43945469  019.25583360
113  47.43972811  019.25537883
110 1 0.25 231.0000 asphalt_3D.pol
111  47.43340453  019.23198525
111  47.43346539  019.23209996
111  47.43356969  019.23210913
111  47.43364747  019.23219231
111  47.43370367  019.23228613
111  47.43375234  019.23215704
111  47.43371263  019.23214126
113  47.43354048  019.23182784
110 1 0.25 42.0000 asphalt_4D.pol
111  47.43376237  019.23233658
111  47.43399123  019.23261263
112  47.43402025  019.23268064  47.43402856  019.23272551
111  47.43402514  019.23276329
111  47.43411485  019.23249358
112  47.43405940  019.23251986  47.43403631  019.23252179
111  47.43401380  019.23250544
113  47.43380122  019.23223123
110 2 0.25 50.0000 concrete_5D.pol
111  47.43377623  019.23127488
111  47.43410680  019.23088058
111  47.43414322  019.23091968
111  47.43430624  019.23049857
111  47.43408579  019.23050405
111  47.43381787  019.23000831
111  47.43375854  019.23007210
111  47.43390059  019.23034988
111  47.43376034  019.23050405
111  47.43404803  019.23080841
111  47.43392322  019.23095626
111  47.43390052  019.23091555
111  47.43387419  019.23094831
111  47.43358742  019.23041759
111  47.43352701  019.23046863
111  47.43381929  019.23101593
111  47.43379266  019.23104889
111  47.43381398  019.23108764
111  47.43374197  019.23117287
111  47.43371705  019.23112653
111  47.43366037  019.23096006
111  47.43359220  019.23105338
111  47.43364782  019.23118846
111  47.43371881  019.23132363
111  47.43367577  019.23143206
111  47.43356339  019.23113967
111  47.43340402  019.23135714
111  47.43327456  019.23127421
111  47.43298003  019.23157404
111  47.43288833  019.23153417
111  47.43271230  019.23114535
111  47.43264109  019.23121712
111  47.43300035  019.23195872
111  47.43256551  019.23247397
111  47.43294839  019.23324867
111  47.43350879  019.23256109
111  47.43364754  019.23219220
111  47.43356989  019.23210884
111  47.43346552  019.23209939
111  47.43340537  019.23198611
111  47.43354220  019.23182537
111  47.43368567  019.23209410
111  47.43390652  019.23152924
111  47.43383878  019.23145066
111  47.43383949  019.23134450
111  47.43388513  019.23125797
111  47.43386186  019.23120790
113  47.43378779  019.23131465
110 1 0.25 350.0000 asphalt_2D.pol
111  47.43896809  019.23868999
112  47.43913682  019.23902150  47.43917598  019.23910696
112  47.43924419  019.23949122  47.43926192  019.23969360
112  47.43923435  019.24006542  47.43921522  019.24026370
112  47.43906719  019.24060684  47.43899493  019.24074501
111  47.43906719  019.24060684
112  47.43906719  019.24060684  47.43901209  019.24069516
111  47.43898058  019.24074862
111  47.43905087  019.24083964
112  47.43936182  019.23962513  47.43932198  019.23887442
111  47.43936182  019.23962513
112  47.43936182  019.23962513  47.43934182  019.23901840
113  47.43904838  019.23858608
110 1 0.25 40.0000 asphalt_1D.pol
112  47.44755618  019.21945910  47.44713858  019.21942050
111  47.44692685  019.21976300
112  47.44698548  019.21986666  47.44699849  019.21988820
111  47.44698548  019.21986666
112  47.44698548  019.21986666  47.44711555  019.21973356
112  47.44754394  019.21960272  47.44779295  019.21961878
111  47.44754394  019.21960272
112  47.44754394  019.21960272  47.44779924  019.21963308
112  47.44806859  019.21990389  47.44817127  019.22002944
111  47.44806859  019.21990389
112  47.44806859  019.21990389  47.44811514  019.21996801
111  47.44814585  019.22000745
113  47.44822551  019.21988067
110 1 0.25 0.0000 asphalt_1D.pol
112  47.42922532  019.24842682  47.42921289  019.24841018
111  47.42922532  019.24842682
112  47.42922532  019.24842682  47.42918937  019.24835867
112  47.42908939  019.24799959  47.42905617  019.24776206
111  47.42908939  019.24799959
112  47.42908939  019.24799959  47.42905864  019.24771167
111  47.42910889  019.24756773
111  47.42902074  019.24751220
112  47.42899387  019.24804613  47.42904458  019.24841930
111  47.42920375  019.24856040
113  47.42925856  019.24847125
110 1 0.25 132.0000 asphalt_2D.pol
112  47.42159774  019.28991659  47.42158338  019.28994335
111  47.42159774  019.28991659
112  47.42159774  019.28991659  47.42100535  019.29107145
112  47.42156577  019.29282357  47.42194617  019.29361091
111  47.42270036  019.29363847
111  47.42271713  019.29363848
111  47.42283857  019.29343925
112  47.42281956  019.29343876  47.42281239  019.29343825
