I
1130 Generated by WorldEditor 2.0.0r4

1   1270 1 0 EDDS Stuttgart
1302 city Stuttgart
111  48.69130164  009.24295318
112  48.69124870  009.24303054  48.69121683  009.24302930
111  48.69118618  009.24298968
111  48.69138719  009.24359716
112  48.69133469  009.24333859  48.69133131  009.24329580
111  48.69135266  009.24301044
111  48.69137788  009.24269586
112  48.69140408  009.24262321  48.69142880  009.24261048
111  48.69149011  009.24258202
111  48.69106291  009.24031877
111  48.69077140  009.24042670
111  48.69071487  009.24013856
114  48.69075238  009.24000747  48.69079474  009.23996050
110 1 0.25 74.0000 lib/airport/pavement/asphalt_3D.pol
111  48.69147840  009.23964746
111  48.69144226  009.23971397
111  48.69138587  009.23978252
111  48.69144361  009.23978098
111  48.69185507  009.24033765
112  48.69208359  009.24037987  48.69221418  009.24032800
111  48.69224285  009.24057287
111  48.69237344  009.24125320
111  48.69244351  009.24122426
111  48.69226435  009.24030267
111  48.69251676  009.24020375
111  48.69257767  009.24024807
111  48.69253812  009.24004244
111  48.69250531  009.24014866
111  48.69203710  009.24034096
112  48.69186017  009.24027328  48.69178046  009.24016846
111  48.69174367  009.24011008
111  48.69174078  009.24008331
111  48.69178484  009.24006024
111  48.69175873  009.23993171
111  48.69177885  009.23986415
111  48.69185771  009.23983037
111  48.69184629  009.23977847
111  48.69162875  009.23987569
112  48.69155370  009.23984767  48.69152487  009.23980648
113  48.69148136  009.23973398
110 1 0.25 74.0000 lib/airport/pavement/asphalt_2D.pol
112  48.68748368  009.22013481  48.68748566  009.22008612
111  48.68752422  009.22006590
112  48.68759641  009.22004643  48.68766612  009.22002771
111  48.68771655  009.21989814
111  48.68774276  009.21979779
111  48.68793756  009.21970192
111  48.68795190  009.21976408
111  48.68799343  009.21974311
111  48.68795635  009.21955888
111  48.68791284  009.21957685
111  48.68792322  009.21962928
111  48.68775956  009.21971119
112  48.68785193  009.21930713  48.68789095  009.21913706
111  48.68789254  009.21900559
112  48.68788934  009.21805375  48.68788934  009.21781010
111  48.68773805  009.21780286
111  48.68746299  009.21780681
111  48.68740971  009.21771073
111  48.68741414  009.21803904
111  48.68749452  009.21787882
112  48.68771432  009.21787882  48.68784856  009.21787882
111  48.68784593  009.21807819
111  48.68784407  009.21867114
111  48.68777663  009.21866949
112  48.68759552  009.21861594  48.68752428  009.21861429
111  48.68742420  009.21865136
111  48.68741790  009.21875895
112  48.68762130  009.21869008  48.68770625  009.21869280
111  48.68773138  009.21876076
111  48.68773856  009.21893475
111  48.68762309  009.21898822
111  48.68764766  009.21910758
111  48.68769117  009.21908286
111  48.68768079  009.21903343
111  48.68777275  009.21898250
112  48.68782763  009.21904167  48.68783752  009.21910159
111  48.68781972  009.21920044
111  48.68772232  009.21961011
111  48.68768821  009.21949402
111  48.68764126  009.21952612
111  48.68769946  009.21972878
112  48.68767063  009.21987212  48.68765649  009.21993308
111  48.68761516  009.21995862
112  48.68753956  009.21998498  48.68746614  009.22000887
111  48.68744265  009.21991867
113  48.68748349  009.22013389
110 1 0.25 74.0000 lib/airport/pavement/asphalt_5D.pol
111  48.68636144  009.21284552
111  48.68680400  009.21475166
111  48.68731690  009.21724863
112  48.68735061  009.21754820  48.68734971  009.21770071
111  48.68734971  009.21774088
111  48.68735396  009.21865346
111  48.68742420  009.21865136
111  48.68740906  009.21754912
112  48.68737841  009.21724645  48.68734368  009.21707810
111  48.68686161  009.21472324
113  48.68641714  009.21281829
110 1 0.25 0.0000 lib/airport/pavement/asphalt_1D.pol
111  48.69523240  009.24263520
111  48.69475414  009.24218723
112  48.69472783  009.24214107  48.69471868  009.24211416
111  48.69430692  009.23960370
112  48.69433016  009.23957240  48.69435341  009.23956163
111  48.69435922  009.23955772
111  48.69435277  009.23953033
111  48.69431015  009.23955283
112  48.69429336  009.23954011  48.69428561  009.23952935
111  48.69403868  009.23920806
111  48.69402325  009.23923779
111  48.69427880  009.23956923
112  48.69428741  009.23960811  48.69429387  009.23964398
111  48.69469108  009.24213438
112  48.69474798  009.24223074  48.69480378  009.24228822
113  48.69522535  009.24265007
110 14 0.00 0.0000 New Taxiway 20
111  48.68952527  009.20859380
111  48.68950760  009.20858380
111  48.68950649  009.20858878
111  48.68950753  009.20859239
111  48.68950947  009.20859354
111  48.68950896  009.20858996
111  48.68950961  009.20858805
113  48.68952459  009.20859685
110 14 0.00 0.0000 New Taxiway 20
111  48.68992022  009.21071202
111  48.68990857  009.21073450
111  48.68991137  009.21073761
111  48.68991396  009.21073721
111  48.68991527  009.21073476
111  48.68991286  009.21073441
111  48.68991185  009.21073289
113  48.68992193  009.21071394
110 14 0.00 0.0000 New Taxiway 20
111  48.68941128  009.20990126
111  48.68939963  009.20992373
111  48.68940242  009.20992685
111  48.68940501  009.20992645
111  48.68940632  009.20992400
111  48.68940391  009.20992365
111  48.68940291  009.20992212
113  48.68941299  009.20990318
110 14 0.00 0.0000 New Taxiway 20
111  48.68936437  009.20971345
111  48.68934636  009.20970495
111  48.68934543  009.20971002
111  48.68934660  009.20971354
111  48.68934858  009.20971452
111  48.68934794  009.20971099
111  48.68934852  009.20970902
113  48.68936380  009.20971656
110 14 0.00 0.0000 New Taxiway 20
111  48.68887901  009.20524862
111  48.68886752  009.20527128
111  48.68887033  009.20527435
111  48.68887292  009.20527390
111  48.68887421  009.20527143
111  48.68887180  009.20527112
111  48.68887079  009.20526962
113  48.68888074  009.20525051
110 14 0.00 0.0000 New Taxiway 20
111  48.68837055  009.20412746
111  48.68835906  009.20415011
111  48.68836187  009.20415319
111  48.68836446  009.20415274
111  48.68836575  009.20415027
111  48.68836334  009.20414996
111  48.68836233  009.20414845
113  48.68837228  009.20412935
110 14 0.00 0.0000 New Taxiway 20
111  48.68802966  009.20241306
111  48.68801174  009.20240412
111  48.68801076  009.20240916
111  48.68801190  009.20241271
111  48.68801386  009.20241374
111  48.68801326  009.20241019
111  48.68801386  009.20240825
113  48.68802906  009.20241615
110 14 0.00 0.0000 New Taxiway 20
111  48.68804613  009.20091289
111  48.68802821  009.20090396
111  48.68802723  009.20090900
111  48.68802837  009.20091255
111  48.68803033  009.20091358
111  48.68802973  009.20091003
111  48.68803033  009.20090808
113  48.68804553  009.20091599
110 14 0.00 0.0000 New Taxiway 19
111  48.68946623  009.20841909
111  48.68946463  009.20842552
111  48.68946113  009.20842337
112  48.68946111  009.20841821  48.68946095  009.20841568
112  48.68945769  009.20841296  48.68945628  009.20841185
112  48.68944952  009.20841282  48.68944807  009.20841617
111  48.68944898  009.20841909
111  48.68945404  009.20842237
112  48.68945231  009.20841608  48.68945298  009.20841383
112  48.68945641  009.20841575  48.68945984  009.20841768
111  48.68945926  009.20842543
111  48.68946580  009.20842972
113  48.68946825  009.20842024
110 14 0.00 0.0000 New Taxiway 19
111  48.68992618  009.21090626
111  48.68992972  009.21091057
111  48.68992728  009.21091494
112  48.68992404  009.21091337  48.68992240  009.21091282
112  48.68991969  009.21091666  48.68991855  009.21091835
112  48.68991707  009.21092838  48.68991872  009.21093151
111  48.68992083  009.21093111
111  48.68992446  009.21092484
112  48.68991998  009.21092538  48.68991877  009.21092372
112  48.68992104  009.21091938  48.68992331  009.21091503
111  48.68992800  009.21091827
111  48.68993272  009.21091018
113  48.68992753  009.21090372
110 14 0.00 0.0000 New Taxiway 19
111  48.68940326  009.21003297
111  48.68940680  009.21003727
111  48.68940436  009.21004165
112  48.68940112  009.21004007  48.68939948  009.21003952
112  48.68939677  009.21004337  48.68939563  009.21004505
112  48.68939415  009.21005509  48.68939580  009.21005821
111  48.68939791  009.21005781
111  48.68940154  009.21005154
112  48.68939706  009.21005208  48.68939585  009.21005043
112  48.68939812  009.21004608  48.68940039  009.21004174
111  48.68940508  009.21004498
111  48.68940980  009.21003688
113  48.68940461  009.21003043
110 14 0.00 0.0000 New Taxiway 19
111  48.68930882  009.20960351
111  48.68930742  009.20961006
111  48.68930386  009.20960816
112  48.68930368  009.20960301  48.68930343  009.20960049
112  48.68930009  009.20959802  48.68929865  009.20959701
112  48.68929193  009.20959847  48.68929059  009.20960193
111  48.68929159  009.20960478
111  48.68929675  009.20960768
112  48.68929482  009.20960153  48.68929541  009.20959923
112  48.68929890  009.20960090  48.68930239  009.20960257
111  48.68930206  009.20961036
111  48.68930873  009.20961416
113  48.68931087  009.20960451
110 14 0.00 0.0000 New Taxiway 19
111  48.68889951  009.20538334
111  48.68890310  009.20538755
111  48.68890071  009.20539199
112  48.68889745  009.20539050  48.68889580  009.20538999
112  48.68889313  009.20539391  48.68889202  009.20539562
112  48.68889064  009.20540569  48.68889233  009.20540878
111  48.68889444  009.20540832
111  48.68889800  009.20540196
112  48.68889352  009.20540261  48.68889229  009.20540099
112  48.68889452  009.20539659  48.68889674  009.20539218
111  48.68890146  009.20539530
111  48.68890609  009.20538708
113  48.68890082  009.20538076
110 14 0.00 0.0000 New Taxiway 19
111  48.68833254  009.20419198
111  48.68833613  009.20419620
111  48.68833374  009.20420063
112  48.68833048  009.20419914  48.68832884  009.20419863
112  48.68832616  009.20420255  48.68832505  009.20420426
112  48.68832368  009.20421434  48.68832537  009.20421742
111  48.68832747  009.20421696
111  48.68833103  009.20421060
112  48.68832655  009.20421125  48.68832533  009.20420963
112  48.68832755  009.20420523  48.68832977  009.20420083
111  48.68833449  009.20420394
111  48.68833912  009.20419572
113  48.68833385  009.20418941
110 14 0.00 0.0000 New Taxiway 19
111  48.68797926  009.20236979
111  48.68797783  009.20237632
111  48.68797428  009.20237437
112  48.68797412  009.20236922  48.68797390  009.20236670
112  48.68797057  009.20236418  48.68796913  009.20236315
112  48.68796241  009.20236452  48.68796104  009.20236796
111  48.68796203  009.20237082
111  48.68796717  009.20237380
112  48.68796528  009.20236762  48.68796588  009.20236533
112  48.68796936  009.20236704  48.68797284  009.20236876
111  48.68797246  009.20237655
111  48.68797911  009.20238044
113  48.68798131  009.20237082
110 14 0.00 0.0000 New Taxiway 19
111  48.68801117  009.20079823
111  48.68800974  009.20080476
111  48.68800618  009.20080281
112  48.68800603  009.20079766  48.68800581  009.20079514
112  48.68800248  009.20079262  48.68800104  009.20079159
112  48.68799432  009.20079296  48.68799295  009.20079640
111  48.68799394  009.20079926
111  48.68799908  009.20080224
112  48.68799719  009.20079606  48.68799779  009.20079377
112  48.68800127  009.20079548  48.68800475  009.20079720
111  48.68800437  009.20080499
111  48.68801102  009.20080888
113  48.68801321  009.20079926
110 14 0.00 0.0000 New Taxiway 5
111  48.68182898  009.19481301
111  48.68181836  009.19479072
111  48.68181527  009.19478966
111  48.68181140  009.19480339
111  48.68180701  009.19480078
111  48.68180587  009.19480590
111  48.68180974  009.19480846
111  48.68180869  009.19481406
111  48.68181166  009.19481542
111  48.68181332  009.19481035
111  48.68181638  009.19481221
111  48.68181807  009.19480635
111  48.68181489  009.19480480
111  48.68181754  009.19479571
113  48.68182742  009.19481882
110 14 0.00 0.0000 New Taxiway 4
111  48.68181777  009.19507912
112  48.68181384  009.19509309  48.68181170  009.19509751
112  48.68180647  009.19509799  48.68180209  009.19509654
112  48.68180245  009.19508524  48.68180353  009.19507906
111  48.68180634  009.19507882
111  48.68180770  009.19507842
111  48.68180884  009.19507515
111  48.68180627  009.19507424
112  48.68179932  009.19508378  48.68179781  009.19509160
112  48.68180688  009.19510300  48.68181542  009.19510576
111  48.68181925  009.19508506
111  48.68182721  009.19508733
111  48.68182337  009.19510870
111  48.68182738  009.19510984
113  48.68183147  009.19508417
110 14 0.00 0.0000 New Taxiway 1
112  48.68180995  009.19503942  48.68179418  009.19504196
112  48.68177816  009.19509380  48.68177916  009.19513394
112  48.68181429  009.19514696  48.68183240  009.19514543
114  48.68184806  009.19508883  48.68184672  009.19504919
112  48.68184274  009.19508864  48.68184364  009.19510311
112  48.68181539  009.19513796  48.68179112  009.19514290
112  48.68178398  009.19509426  48.68178353  009.19507826
114  48.68181045  009.19504763  48.68183569  009.19504409
110 14 0.00 0.0000 New Taxiway 1
112  48.68181413  009.19475364  48.68179836  009.19475618
112  48.68178233  009.19480802  48.68178334  009.19484817
112  48.68181846  009.19486118  48.68183658  009.19485966
114  48.68185223  009.19480306  48.68185089  009.19476342
112  48.68184692  009.19480286  48.68184781  009.19481733
112  48.68181957  009.19485219  48.68179530  009.19485712
112  48.68178815  009.19480848  48.68178770  009.19479248
114  48.68181462  009.19476185  48.68183986  009.19475831
110 14 0.00 0.0000 New Taxiway 1
112  48.68186573  009.19445508  48.68184996  009.19445762
112  48.68183393  009.19450946  48.68183494  009.19454961
112  48.68187006  009.19456262  48.68188818  009.19456109
114  48.68190383  009.19450449  48.68190249  009.19446486
112  48.68189852  009.19450430  48.68189941  009.19451877
112  48.68187117  009.19455362  48.68184690  009.19455856
112  48.68183975  009.19450992  48.68183930  009.19449392
114  48.68186622  009.19446329  48.68189146  009.19445975
110 14 0.00 0.0000 New Taxiway 1
112  48.68191269  009.19416354  48.68189692  009.19416608
112  48.68188089  009.19421792  48.68188190  009.19425807
112  48.68191702  009.19427108  48.68193514  009.19426956
114  48.68195079  009.19421296  48.68194945  009.19417332
112  48.68194548  009.19421276  48.68194638  009.19422723
112  48.68191813  009.19426209  48.68189386  009.19426702
112  48.68188671  009.19421838  48.68188626  009.19420238
114  48.68191318  009.19417175  48.68193842  009.19416821
110 14 0.00 0.0000 New Taxiway 1
112  48.68195834  009.19389510  48.68194258  009.19389764
112  48.68192655  009.19394948  48.68192756  009.19398963
112  48.68196268  009.19400264  48.68198080  009.19400112
114  48.68199645  009.19394452  48.68199511  009.19390488
112  48.68199113  009.19394433  48.68199203  009.19395879
112  48.68196379  009.19399365  48.68193951  009.19399858
112  48.68193237  009.19394994  48.68193192  009.19393394
114  48.68195884  009.19390331  48.68198408  009.19389977
110 1 0.00 14.9000 New Taxiway 2
111  48.68198819  009.19447408 102
111  48.68233883  009.19461558
111  48.68237415  009.19446779 102
113  48.68201794  009.19431241
110 14 0.00 0.0000 New Taxiway 3
111  48.68197120  009.19394699
111  48.68197220  009.19395201
111  48.68195209  009.19394164
111  48.68195064  009.19394710
111  48.68197458  009.19395832
111  48.68197504  009.19395359
113  48.68197204  009.19394145
110 2 0.00 103.7000 New Taxiway 1
111  48.68162066  009.19456166
111  48.68177086  009.19462514
111  48.68168618  009.19511485
111  48.68177000  009.19524209
111  48.68191052  009.19526688
111  48.68193479  009.19477368
111  48.68198819  009.19447408
111  48.68201794  009.19431241
111  48.68206177  009.19405397
111  48.68219957  009.19373539
111  48.68222353  009.19375291
111  48.68224997  009.19366656
111  48.68183932  009.19364028
111  48.68185502  009.19350388
113  48.68179635  009.19348010
110 2 0.25 73.9700 Apron
111  48.68680819  009.19199325
111  48.68793813  009.19796024
111  48.68805751  009.19790750
111  48.69190508  009.21818516
111  48.69229975  009.21801671
111  48.69232341  009.21815461
112  48.69255828  009.21806359  48.69269847  009.21800567
111  48.69268390  009.21785949
111  48.69263789  009.21639147
112  48.69262855  009.21608575  48.69261921  009.21584090
111  48.69246972  009.21593573
111  48.69181804  009.21620891
111  48.69092566  009.21151364
111  48.69240745  009.21087044
112  48.69244801  009.20748282  48.69244677  009.20727748
111  48.69242600  009.20720695
111  48.69090972  009.19922833
111  48.69032936  009.19948938
111  48.69021725  009.19888466
111  48.69017467  009.19890243
111  48.69015409  009.19879969
111  48.69012207  009.19881458
111  48.69008035  009.19862113
111  48.69016230  009.19858212
111  48.68981979  009.19682402
111  48.68977739  009.19684059
111  48.68934725  009.19459908
111  48.68973946  009.19443148
111  48.68915673  009.19138428
111  48.68882920  009.19152687
111  48.68885300  009.19164978
111  48.68852352  009.19178544
111  48.68841271  009.19118861
111  48.68801844  009.19136268
111  48.68798481  009.19117163
111  48.68785775  009.19122257
111  48.68773161  009.19053640
113  48.68662388  009.19102265
110 2 0.25 73.9700 Taxiway
111  48.69216233  009.23245017
111  48.69225050  009.23230845
111  48.69325998  009.23186900
111  48.69337612  009.23195311
111  48.69322362  009.23114602
111  48.69320892  009.23119740
111  48.69307440  009.23123850
111  48.69306648  009.23119911
111  48.69302579  009.23121623
111  48.69285621  009.23102785
111  48.69209880  009.22989413
112  48.69171895  009.22919541  48.69149625  009.22873988
111  48.69138791  009.22836623
111  48.69111865  009.22751283
111  48.69154964  009.22975637
111  48.69169297  009.22996205
112  48.69175571  009.23003706  48.69177544  009.23005025
111  48.69179400  009.23004849
111  48.69184853  009.23012495
111  48.69185987  009.23012746
111  48.69280377  009.23152143
111  48.69283311  009.23167466
111  48.69277906  009.23174952
111  48.69219919  009.23200218
111  48.69219224  009.23196943
111  48.69212920  009.23199726
111  48.69211335  009.23191322
111  48.69206390  009.23193199
111  48.69196919  009.23196675
113  48.69208412  009.23257892
110 2 0.25 73.9700 Taxiway
111  48.69549815  009.24316393
111  48.69527074  009.24195188
112  48.69525052  009.24258646  48.69520689  009.24272779
112  48.69472389  009.24306972  48.69441544  009.24315634
111  48.69411276  009.24276346
111  48.69396154  009.24250234
111  48.69419510  009.24373242
113  48.69428984  009.24369112
110 2 0.25 73.9700 Taxiway
111  48.68868923  009.20123648
111  48.68763719  009.20170197
111  48.68860401  009.20678246
112  48.68863970  009.20718024  48.68862382  009.20743357
111  48.68855468  009.20778455
111  48.68805235  009.21076708
111  48.68800466  009.21105475
111  48.68836275  009.21293562
111  48.68834177  009.21229653
112  48.68833139  009.21129148  48.68835007  009.21089097
111  48.68840052  009.21047064
111  48.68846032  009.21005881
111  48.68878726  009.20807731
111  48.68884695  009.20805659
111  48.68986569  009.21343116
112  48.68987843  009.21364088  48.68987503  009.21375281
112  48.68986738  009.21384545  48.68985974  009.21391493
111  48.68978075  009.21435881
111  48.68898831  009.21471133
111  48.68898746  009.21469075
111  48.68892376  009.21471648
111  48.68891867  009.21468560
111  48.68885157  009.21471391
111  48.68884053  009.21464829
111  48.68879228  009.21466919
111  48.68869398  009.21471213
111  48.68880729  009.21530979
111  48.68889051  009.21518372
111  48.68898576  009.21503941
111  48.68966779  009.21473192
111  48.68969836  009.21487473
111  48.68929456  009.21730087
111  48.68924511  009.21759411
111  48.68961502  009.21955227
111  48.68957941  009.21883217
112  48.68957349  009.21770269  48.68960992  009.21708281
111  48.68976875  009.21615581
111  48.69002476  009.21460974
111  48.69008383  009.21457698
111  48.69195070  009.22442354
112  48.69194559  009.22476091  48.69189326  009.22490978
112  48.69176564  009.22498422  48.69169545  009.22501515
111  48.69093672  009.22534769
111  48.69092714  009.22530516
111  48.69086525  009.22532739
111  48.69084929  009.22525876
111  48.69080130  009.22527237
111  48.69070433  009.22529978
111  48.69082101  009.22591191
111  48.69089989  009.22579242
111  48.69099542  009.22565123
111  48.69182085  009.22529496
112  48.69204604  009.22532942  48.69213729  009.22543363
111  48.69215835  009.22552933
111  48.69549815  009.24316393
111  48.69569080  009.24308630
113  48.69631206  009.24139839
111  48.69066848  009.21314326
111  48.69068111  009.21358242
112  48.69052739  009.21389504  48.69038911  009.21394395
112  48.69025644  009.21366323  48.69020590  009.21348672
111  48.69023398  009.21331552
112  48.69032453  009.21277003  48.69032663  009.21275089
112  48.69046632  009.21257119  48.69057793  009.21258395
111  48.69059688  009.21274132
113  48.69062426  009.21290614
111  48.69049433  009.21523725
111  48.69053537  009.21521653
111  48.69048065  009.21492644
111  48.69047692  009.21472487
111  48.69051527  009.21458147
112  48.69069458  009.21444817  48.69081646  009.21444333
112  48.69088538  009.21461830  48.69088538  009.21461926
111  48.69099322  009.21492377
112  48.69105704  009.21518187  48.69109277  009.21536070
111  48.69183596  009.21929361
113  48.69130810  009.21953287
111  48.69269139  009.22379809
111  48.69267805  009.22420763
112  48.69262641  009.22439745  48.69256492  009.22451873
112  48.69230909  009.22435087  48.69220525  009.22416193
111  48.69218262  009.22399002
111  48.69215795  009.22400559
111  48.69131756  009.21957921
113  48.69184529  009.21935010
111  48.69498282  009.23891545
111  48.69492082  009.23859505
111  48.69495225  009.23857961
111  48.69489959  009.23831840
112  48.69491403  009.23802888  48.69494800  009.23787447
111  48.69497603  009.23775223
112  48.69506181  009.23770076  48.69512042  009.23771234
111  48.69516798  009.23779341
111  48.69529878  009.23797484
112  48.69538371  009.23829138  48.69538117  009.23847667
111  48.69532341  009.23869799
112  48.69521724  009.23905571  48.69515949  009.23920883
111  48.69515099  009.23921783
111  48.69508474  009.23924614
111  48.69507031  009.23917023
113  48.69503463  009.23918438
111  48.69380870  009.23271698
111  48.69383649  009.23270061
111  48.69379325  009.23247719
112  48.69379016  009.23220230  48.69381333  009.23206544
111  48.69385425  009.23191571
112  48.69391525  009.23183032  48.69396467  009.23179991
112  48.69400404  009.23183617  48.69401717  009.23184670
111  48.69412372  009.23197303
112  48.69422873  009.23213796  48.69425653  009.23220815
111  48.69432602  009.23243976
111  48.69434069  009.23250643
111  48.69501372  009.23605181
111  48.69500772  009.23605347
112  48.69502412  009.23656277  48.69499555  009.23672888
112  48.69491448  009.23689031  48.69485425  009.23694996
111  48.69478476  009.23693359
112  48.69467280  009.23679790  48.69459636  009.23668794
112  48.69457628  009.23660021  48.69456779  009.23656628
111  48.69451915  009.23630893
113  48.69448903  009.23632063
111  48.69249464  009.22576733
111  48.69252136  009.22575955
111  48.69250080  009.22566458
112  48.69253677  009.22523799  48.69257891  009.22516482
112  48.69274437  009.22509787  48.69286461  009.22512745
111  48.69295813  009.22540302
111  48.69301568  009.22551356
111  48.69389940  009.23017728
112  48.69389322  009.23079841  48.69383377  009.23099259
112  48.69375733  009.23105575  48.69371177  009.23106979
111  48.69367316  009.23106277
112  48.69353186  009.23088263  48.69349017  009.23081596
112  48.69346469  009.23074343  48.69345619  009.23071068
111  48.69339056  009.23035976
113  48.69335968  009.23037146
110 2 0.25 73.9700 Taxiway
111  48.69433222  009.23700955
111  48.69430669  009.23702122
111  48.69432676  009.23711714
111  48.69427348  009.23717680
111  48.69423256  009.23710310
111  48.69420708  009.23714756
111  48.69412910  009.23708907
111  48.69402445  009.23697537
111  48.69320893  009.23576953
112  48.69288542  009.23519283  48.69272894  009.23486003
111  48.69250177  009.23423807
111  48.69228726  009.23370178
111  48.69267095  009.23575861
111  48.69279883  009.23582109
111  48.69287338  009.23586345
111  48.69383922  009.23728062
112  48.69410488  009.23757690  48.69422358  009.23766596
111  48.69441808  009.23770162
113  48.69446805  009.23772631
110 2 0.25 73.9700 Apron South and Taxiway
111  48.68436226  009.19252930
111  48.68388897  009.19276129
112  48.68313981  009.19320459  48.68290131  009.19338383
112  48.68256267  009.19392707  48.68241156  009.19424144
112  48.68227137  009.19511006  48.68225680  009.19552370
111  48.68225498  009.19549337
112  48.68219854  009.19575257  48.68213846  009.19586839
112  48.68207838  009.19591251  48.68204925  009.19592905
111  48.68195213  009.19595787
111  48.68178145  009.19681518
111  48.68200852  009.19800438
111  48.68231629  009.19808311
111  48.68269248  009.19791625
111  48.68296493  009.19937507
111  48.68213507  009.19973949
111  48.68208985  009.19950445
111  48.68164424  009.19969870
111  48.68183414  009.20075736
111  48.68187671  009.20073771
111  48.68188481  009.20077940
111  48.68192925  009.20075818
111  48.68194384  009.20082571
111  48.68200051  009.20079994
111  48.68201350  009.20086955
111  48.68206550  009.20085072
111  48.68208103  009.20093260
111  48.68213617  009.20090819
111  48.68214979  009.20099656
111  48.68220341  009.20097571
111  48.68235064  009.20176233
111  48.68261060  009.20165556
111  48.68264023  009.20180613
111  48.68262660  009.20181194
111  48.68349263  009.20650159
111  48.68342794  009.20653897
111  48.68369450  009.20791703
111  48.68382034  009.20785695
111  48.68388053  009.20813665
111  48.68393426  009.20811222
111  48.68396123  009.20822366
111  48.68401934  009.20819276
111  48.68404194  009.20829411
111  48.68417052  009.20823817
111  48.68419187  009.20833005
111  48.68425080  009.20830320
111  48.68427329  009.20840869
111  48.68433412  009.20838203
111  48.68435381  009.20848058
111  48.68449147  009.20842012
111  48.68339312  009.20263820
111  48.68358338  009.20255533
111  48.68352931  009.20225761
111  48.68379271  009.20214803
111  48.68377436  009.20203627
111  48.68376922  009.20154905
111  48.68387713  009.20139650
111  48.68417824  009.20119881
111  48.68416900  009.20114277
111  48.68463558  009.20094663
111  48.68492539  009.20081899
112  48.68519979  009.20078786  48.68531489  009.20081743
112  48.68547932  009.20093418  48.68553687  009.20100267
111  48.68573247  009.20123893
111  48.68554111  009.20022980
111  48.68391721  009.20093729
112  48.68364617  009.20093536  48.68358399  009.20090334
112  48.68351684  009.20082423  48.68348575  009.20077715
111  48.68339000  009.20050027
111  48.68252860  009.19590182
112  48.68251270  009.19476947  48.68262486  009.19420594
112  48.68303386  009.19366520  48.68323630  009.19343730
111  48.68359195  009.19324876
113  48.68442234  009.19283567
110 2 0.25 73.9700 Taxiway
111  48.68673500  009.19160674
111  48.68661407  009.19165853
111  48.68660587  009.19161441
111  48.68646750  009.19161717
111  48.68436226  009.19252930
111  48.68442234  009.19283567
112  48.68556092  009.19233566  48.68556220  009.19233759
112  48.68568025  009.19233759  48.68575874  009.19229990
111  48.68587871  009.19224383
112  48.68614232  009.19231947  48.68624628  009.19239613
112  48.68628047  009.19249351  48.68629552  009.19254738
111  48.68741880  009.19845864
112  48.68744784  009.19900755  48.68741364  009.19926862
112  48.68721393  009.19945096  48.68709766  009.19955870
111  48.68710040  009.19954834
111  48.68592048  009.20006443
111  48.68613337  009.20118629
112  48.68629745  009.20058017  48.68634943  009.20048486
112  48.68657376  009.20023001  48.68672423  009.20013055
111  48.68680107  009.20013057
111  48.68704720  009.20011414
112  48.68710886  009.20019976  48.68712325  009.20028071
111  48.68713558  009.20035076
111  48.68659582  009.20361137
111  48.68694273  009.20543612
112  48.68692452  009.20372158  48.68695161  009.20318805
111  48.68704597  009.20261631
111  48.68726140  009.20132798
112  48.68740457  009.20112882  48.68750920  009.20113873
112  48.68756433  009.20130431  48.68758114  009.20140337
111  48.68763720  009.20170198
111  48.68868923  009.20123648
111  48.68805751  009.19790750
113  48.68793813  009.19796024
110 2 0.25 73.9700 Taxiway
111  48.68379271  009.20214803
111  48.68352931  009.20225761
111  48.68358338  009.20255533
111  48.68339312  009.20263820
111  48.68449147  009.20842012
111  48.68468677  009.20832987
111  48.68541910  009.21219904
111  48.68678207  009.21161895
111  48.68712435  009.21148934
111  48.68747862  009.21145655
111  48.68768248  009.21150850
111  48.68753288  009.21072885
111  48.68733957  009.21104729
111  48.68620719  009.21150475
111  48.68587285  009.21155238
111  48.68564445  009.21151979
114  48.68549889  009.21114396  48.68547775  009.21105732
110 2 0.25 73.9700 Taxiway
111  48.68417877  009.20119649
111  48.68422091  009.20118282
111  48.68445413  009.20123524
111  48.68565034  009.20180957
111  48.68586840  009.20194035
111  48.68577724  009.20145761
111  48.68557209  009.20155203
111  48.68466629  009.20111217
111  48.68463619  009.20094808
113  48.68416975  009.20114408
110 2 0.25 105.0000 Taxiway
111  48.68195213  009.19595787
111  48.68144768  009.19564721
111  48.68140510  009.19574667
112  48.68134551  009.19579459  48.68131633  009.19579177
111  48.68126418  009.19576074
111  48.68113869  009.19622161
111  48.68093523  009.19612333
111  48.68086896  009.19646356
111  48.68104650  009.19655267
111  48.68075817  009.19796388
111  48.68093963  009.19805716
111  48.68097482  009.19814710
111  48.68091983  009.19848523
112  48.68085055  009.19851021  48.68078566  009.19851021
111  48.68043594  009.19833699
111  48.68035236  009.19885334
111  48.68043484  009.19905654
111  48.68053822  009.19909319
111  48.68069726  009.19990251
111  48.68142735  009.19957232
111  48.68137101  009.19950031
111  48.68131295  009.19919250
112  48.68124762  009.19906424  48.68120528  009.19903859
111  48.68120407  009.19903859
111  48.68116657  009.19891583
111  48.68107342  009.19845045
111  48.68117141  009.19782566
111  48.68137706  009.19789895
111  48.68146900  009.19733280
111  48.68126698  009.19725951
111  48.68128512  009.19713492
111  48.68143392  009.19718622
111  48.68146779  009.19698467
111  48.68131899  009.19692788
111  48.68148473  009.19599711
